Program_Risk_Code	Work_Accomplishment_ID	Operation_Date_FY	Operation_Date	Inspection_PAC_List	Total_Employees	Total_Hours_Spent
FFNR	8834032	2017	8/11/2017	03803	1	8.00
FFNR	8834166	2017	1/5/2017	03803	1	3.00
FFNR	8834672	2017	10/18/2016	03803,03R877	1	10.20
FFNR	8834937	2017	9/22/2017	18029A	1	8.00
FFNR	8834983	2017	11/9/2016	03037,03803	1	16.00
FFNR	8836007	2016	8/25/2016	03803	1	15.00
FFNR	8836012	2016	8/24/2016	03803	1	15.00
FFNR	8836015	2016	9/20/2016	03803,71009	1	14.00
FFNR	8836023	2016	8/31/2016	03803	1	8.00
FFNR	8836371	2017	4/7/2017	29001	2	59.00
FFNR	8836372	2017	8/9/2017	03803	1	17.50
FFNR	8836428	2017	3/7/2017	03803	1	24.50
FFNR	8836468	2017	8/10/2017	03803,03R877	1	15.00
FFNR	8836500	2017	3/10/2017	03803,03R877	1	10.00
FFNR	8836591	2017	9/6/2017	18029A	1	8.00
FFNR	8836803	2017	11/17/2016	03803,03R877	1	8.00
FFNR	8836814	2016	9/28/2016	03803,03R877,71009	1	11.00
FFNR	8836933	2017	10/25/2016	03803	1	20.00
FFNR	8837312	2017	4/18/2017	03803	1	20.00
FFNR	8837338	2017	9/11/2017	03803	1	14.00
FFNR	8837365	2017	8/17/2017	03803	1	24.00
FFNR	8837688	2017	8/29/2017	03803	1	17.50
FFNR	8837728	2017	4/27/2017	03803	1	14.00
FFNR	8837746	2017	2/16/2017	03803,03R877	1	19.00
FFNR	8837875	2016	7/26/2016	03803	1	9.00
FFNR	8837979	2016	8/1/2016	03803	1	10.00
FFNR	8837993	2016	7/29/2016	03803	1	8.00
FFNR	8837997	2016	7/29/2016	03803	1	10.00
FFNR	8838393	2017	5/26/2017	03803A,21002,21006	3	170.00
FFNR	8838396	2017	9/14/2017	03014,03803A,21002,21006	3	159.50
FFNR	8838398	2017	6/29/2017	03803A,21002,21006	3	207.00
FFNR	8838403	2017	2/1/2017	21002	2	33.00
FFNR	8838494	2017	3/28/2017	03803,71009	1	10.00
FFNR	8838593	2017	8/9/2017	03803,03842,03842H	1	26.00
FFNR	8838641	2017	9/28/2017	03803,03842,03842H,03844	1	39.00
FFNR	8838646	2017	1/13/2017	03803	2	30.00
FFNR	8839151	2016	6/28/2016	03803,03R877	1	28.00
FFNR	8839156	2016	8/15/2016	03803	2	44.00
FFNR	8839168	2016	8/1/2016	03803,04803,09803	1	51.00
FFNR	8839337	2017	11/1/2016	03803,03R877	2	35.00
FFNR	8839366	2017	6/23/2017	03803,03R877	1	13.00
FFNR	8839373	2017	5/24/2017	03803,03R877	1	10.00
FFNR	8839434	2017	10/26/2016	03803	1	12.00
FFNR	8839641	2017	10/26/2016	03803,56002E	1	8.00
FFNR	8839959	2017	4/20/2017	03803	1	21.00
FFNR	8839980	2017	6/16/2017	03803	1	13.00
FFNR	8839987	2017	6/30/2017	03803,03803A,03F849	1	72.00
FFNR	8839989	2017	8/31/2017	03803	1	12.00
FFNR	8840214	2017	3/31/2017	03014,21006	2	132.00
FFNR	8840264	2017	6/20/2017	03803	1	12.00
FFNR	8840319	2017	1/9/2017	03803,03R877,21008	1	27.00
FFNR	8840325	2017	3/10/2017	03803	1	16.00
FFNR	8840503	2017	9/14/2017	03037,03803,03R801,03R877	1	24.00
FFNR	8840748	2017	11/15/2016	03803	2	16.00
FFNR	8840864	2017	3/22/2017	03803	1	5.00
FFNR	8840903	2017	4/4/2017	03803,21005	1	19.00
FFNR	8840942	2017	6/14/2017	03803	1	26.00
FFNR	8841126	2017	8/29/2017	03803	1	64.00
FFNR	8841151	2017	1/27/2017	03803	2	39.00
FFNR	8841233	2017	1/10/2017	03014,03803	1	14.00
FFNR	8841490	2017	9/15/2017	03803A,21002,21006	2	158.00
FFNR	8841526	2017	7/14/2017	03803,21006	2	134.00
FFNR	8842478	2016	9/13/2016	03803	2	58.00
FFNR	8842495	2016	5/23/2016	03803,71009	1	5.00
FFNR	8842517	2016	12/9/2015	03803	1	15.00
FFNR	8842526	2016	8/30/2016	04803	1	19.00
FFNR	8842528	2016	8/29/2016	03803	1	41.50
FFNR	8842633	2017	8/24/2017	03803	1	24.00
FFNR	8842649	2017	7/12/2017	03803	2	28.00
FFNR	8842670	2017	12/14/2016	03803,71009	1	2.00
FFNR	8842674	2017	2/17/2017	03803,03R877	1	17.00
FFNR	8842751	2017	5/23/2017	03803,03R877,21005	1	65.00
FFNR	8842780	2017	8/9/2017	03803,03R877	1	22.50
FFNR	8842789	2017	10/21/2016	03803,03R877	1	8.30
FFNR	8842792	2017	11/15/2016	03803,03R877	1	15.00
FFNR	8843933	2017	4/18/2017	03F850	5	258.00
FFNR	8843934	2017	6/14/2017	03F850	3	105.00
FFNR	8844029	2017	3/16/2017	03F850	3	130.00
FFNR	8844166	2017	10/28/2016	03803,04803,09803	1	31.00
FFNR	8844428	2017	9/27/2017	03803	1	18.00
FFNR	8844529	2017	9/22/2017	03803	1	24.00
FFNR	8844713	2017	5/31/2017	03803	1	8.00
FFNR	8844753	2017	6/1/2017	03803	1	8.00
FFNR	8844823	2017	6/19/2017	03803	1	24.00
FFNR	8845542	2017	8/18/2017	03803	1	8.00
FFNR	8845546	2017	8/17/2017	03803	1	8.50
FFNR	8845559	2017	8/17/2017	03803	1	8.00
FFNR	8845594	2017	6/6/2017	03803,21008	2	41.00
FFNR	8845892	2016	9/13/2016	03803,21008A	1	18.00
FFNR	8845894	2016	9/12/2016	03803,21008A	1	11.00
FFNR	8845925	2016	7/1/2016	03803	1	65.00
FFNR	8845928	2016	8/10/2016	03803	2	176.00
FFNR	8845931	2016	12/8/2015	03803	1	32.00
FFNR	8845933	2016	9/23/2016	18029A	1	13.00
FFNR	8846487	2017	12/28/2016	03842,03842H,03844,03844H	2	126.00
FFNR	8846941	2017	10/26/2016	03803	1	40.00
FFNR	8847027	2017	1/27/2017	03803,03R877	1	27.00
FFNR	8847095	2017	2/1/2017	03803	1	45.00
FFNR	8847111	2017	1/13/2017	03803	1	32.00
FFNR	8847166	2017	11/9/2016	03803	1	24.00
FFNR	8847575	2017	11/9/2016	03803,03F849	3	40.00
FFNR	8848079	2017	3/9/2017	03014,03F850	3	156.00
FFNR	8848082	2017	5/19/2017	03F850	3	137.50
FFNR	8848760	2017	8/21/2017	03803	1	12.00
FFNR	8848792	2017	2/16/2017	03842H	1	38.00
FFNR	8849031	2017	10/7/2016	03803	1	24.00
FFNR	8849069	2017	12/29/2016	03803,03842,03842H	1	22.90
FFNR	8849135	2017	8/29/2017	03803,03R877	1	13.00
FFNR	8849145	2017	6/14/2017	03803	1	40.00
FFNR	8849150	2017	6/1/2017	03803,71003A	1	1.00
FFNR	8849163	2017	10/27/2016	03803	1	10.00
FFNR	8849192	2017	10/12/2016	03803	1	16.00
FFNR	8849198	2017	10/26/2016	03803	1	12.00
FFNR	8849221	2017	1/4/2017	03803	1	14.00
FFNR	8849224	2017	1/30/2017	03803	1	16.00
FFNR	8849247	2017	2/28/2017	03803	1	18.00
FFNR	8849344	2017	11/15/2016	03803	2	40.00
FFNR	8849376	2017	2/7/2017	03803,03R877	1	32.00
FFNR	8849900	2016	8/16/2016	21008,21R829	1	69.00
FFNR	8849916	2016	11/10/2015	03803,71009	1	7.00
FFNR	8851786	2017	2/7/2017	03803	1	40.00
FFNR	8852013	2017	10/21/2016	03803	1	15.00
FFNR	8852029	2017	10/12/2016	03803,03842	1	20.00
FFNR	8852048	2017	10/12/2016	03803	1	15.00
FFNR	8852086	2017	10/27/2016	03803	1	16.50
FFNR	8852102	2017	10/12/2016	03803	1	12.00
FFNR	8852142	2017	10/18/2016	03803	1	25.00
FFNR	8852184	2017	11/16/2016	03803	1	20.00
FFNR	8852221	2017	1/24/2017	03803,03842,03R877,04803	2	44.50
FFNR	8854044	2016	6/23/2016	03803	2	20.00
FFNR	8854045	2016	6/28/2016	03803	2	34.00
FFNR	8854051	2016	8/10/2016	03803	1	21.00
FFNR	8854054	2016	9/1/2016	21008A,29001,56R800	2	66.00
FFNR	8854060	2016	9/19/2016	18029C	2	11.00
FFNR	8854269	2017	3/30/2017	03803,71009	2	2.50
FFNR	8854286	2017	11/8/2016	03803,71004,71009	2	10.00
FFNR	8854292	2017	2/16/2017	03803,04803,82845A	2	40.00
FFNR	8854311	2017	4/4/2017	03803,03803A,21005	1	48.00
FFNR	8854312	2017	4/18/2017	03803	2	18.00
FFNR	8854328	2017	6/30/2017	03803,21008A	1	12.00
FFNR	8854343	2017	11/21/2016	03803	1	16.00
FFNR	8854961	2017	6/23/2017	03R877,21008A,56R800,82845A	1	21.00
FFNR	8856758	2016	5/12/2016	03803,04803	2	42.00
FFNR	8856759	2016	4/6/2016	03803,04803,71009	1	22.00
FFNR	8856761	2016	9/6/2016	03003,03803,09803	1	9.50
FFNR	8856762	2016	9/7/2016	03803,04803,09803	1	13.00
FFNR	8856766	2016	4/5/2016	03803,04803,71009	1	15.00
FFNR	8856791	2016	4/6/2016	03803,04803,71009	1	9.00
FFNR	8856794	2016	4/5/2016	03803,04803,71009	1	12.00
FFNR	8856795	2016	9/1/2016	03803	1	29.00
FFNR	8856796	2016	8/24/2016	18029A	1	16.00
FFNR	8856800	2016	9/13/2016	03803	1	6.00
FFNR	8857271	2017	6/13/2017	21002	1	25.00
FFNR	8857277	2017	9/14/2017	21006	1	112.00
FFNR	8857308	2017	8/24/2017	21006	1	60.00
FFNR	8857788	2017	10/13/2016	21008	2	56.00
FFNR	8857866	2017	11/29/2016	03803	1	20.00
FFNR	8857876	2017	1/4/2017	03803	1	16.00
FFNR	8858113	2017	3/30/2017	03803	1	23.00
FFNR	8858705	2017	12/23/2016	03F850	4	85.00
FFNR	8858774	2017	6/14/2017	03803,03F850	2	31.00
FFNR	8858782	2017	12/14/2016	03803,03F849	1	51.00
FFNR	8858982	2017	10/17/2016	03803,03F849	1	17.00
FFNR	8860149	2016	9/1/2016	03803,03R877	1	5.50
FFNR	8860174	2016	8/25/2016	03803	1	16.00
FFNR	8861056	2017	11/2/2016	03803	1	16.00
FFNR	8861124	2017	11/10/2016	03803	2	36.00
FFNR	8861157	2017	12/29/2016	03803,03R877	2	33.00
FFNR	8861206	2017	2/8/2017	03803	1	42.30
FFNR	8861393	2017	6/1/2017	03F850,03R877	4	126.50
FFNR	8861394	2017	6/8/2017	03F850	4	127.00
FFNR	8861498	2017	5/25/2017	03014,03F850,03R877	3	83.00
FFNR	8861912	2016	9/6/2016	03803,03R877,71R877	2	22.30
FFNR	8861915	2016	9/27/2016	03803,03842,03842H	1	35.00
FFNR	8862930	2016	7/14/2016	03803	1	25.00
FFNR	8864961	2016	9/21/2016	03803,03R877	1	17.00
FFNR	8864967	2016	8/23/2016	03803	1	16.00
FFNR	8864982	2016	8/3/2016	03803	1	14.00
FFNR	8864992	2016	2/16/2016	03803	1	15.00
FFNR	8865010	2016	9/20/2016	03803,03R877,71009,71R877	1	5.00
FFNR	8865012	2016	8/23/2016	03803,21005	1	12.00
FFNR	8865026	2017	8/8/2017	03842,03842H	1	16.00
FFNR	8865031	2017	1/19/2017	03F850	3	66.00
FFNR	8865035	2017	12/6/2016	03014,03F850,03R858,03R877	3	131.50
FFNR	8867979	2017	10/17/2016	03803,03803A	1	24.00
FFNR	8868399	2016	11/19/2015	03803	1	21.00
FFNR	8868411	2016	3/25/2016	03803,71009	1	8.00
FFNR	8868416	2016	9/20/2016	18029A	2	5.00
FFNR	8868417	2016	9/27/2016	03803	1	6.00
FFNR	8868420	2016	9/28/2016	03803,71009	1	6.00
FFNR	8868422	2016	9/2/2016	03803	1	6.00
FFNR	8868430	2016	9/27/2016	03803	1	35.00
FFNR	8871597	2016	8/9/2016	03803	1	11.00
FFNR	8871635	2016	8/11/2016	03803	1	90.00
FFNR	8871646	2016	7/20/2016	03803	1	30.00
FFNR	8871671	2016	10/27/2015	03803,71009	1	18.30
FFNR	8871676	2016	8/17/2016	03803,71009	2	26.00
FFNR	8871677	2016	9/14/2016	03803,03R877	2	13.00
FFNR	8871806	2017	10/20/2016	03803	1	20.00
FFNR	8873126	2017	11/17/2016	03F850	3	70.00
FFNR	8873836	2017	1/6/2017	03803	1	8.00
FFNR	8873987	2017	1/4/2017	03803	1	14.50
FFNR	8874059	2016	8/10/2016	03803	1	11.00
FFNR	8874231	2017	6/9/2017	03F850	3	112.00
FFNR	8874257	2017	11/17/2016	03F850	3	130.00
FFNR	8874759	2016	4/6/2016	03803	1	40.00
FFNR	8874760	2016	9/16/2016	03803	1	7.00
FFNR	8874762	2016	6/14/2016	03803	1	20.00
FFNR	8874773	2016	6/16/2016	03803	1	36.00
FFNR	8874781	2016	6/23/2016	03803	1	24.00
FFNR	8874792	2016	9/13/2016	03803	1	18.00
FFNR	8874793	2016	9/13/2016	03803	1	20.00
FFNR	8874794	2016	9/13/2016	03803	1	18.00
FFNR	8874797	2016	9/19/2016	03803,18029A	1	14.00
FFNR	8874798	2016	9/19/2016	03803,18029A	1	15.00
FFNR	8877417	2016	8/24/2016	03803	1	29.50
FFNR	8877420	2016	9/20/2016	03803,18029A	1	14.00
FFNR	8877443	2016	9/28/2016	18029C	1	50.00
FFNR	8877451	2016	7/18/2016	03803,71009	1	5.00
FFNR	8877453	2016	10/15/2015	03803,71009	2	4.00
FFNR	8877461	2017	3/2/2017	03803,04803,09803	1	28.00
FFNR	8877463	2016	6/8/2016	03803	1	18.00
FFNR	8877466	2016	6/29/2016	03803,71004,71009	1	3.00
FFNR	8879560	2016	8/11/2016	03803	1	10.00
FFNR	8879568	2016	8/11/2016	03803	1	10.00
FFNR	8879573	2016	9/14/2016	03803	1	12.00
FFNR	8879575	2017	10/5/2016	03803,03R877	1	9.00
FFNR	8879579	2016	8/23/2016	03803	1	30.00
FFNR	8879580	2016	8/24/2016	03803	1	16.00
FFNR	8879584	2016	5/19/2016	03803	1	6.00
FFNR	8879592	2016	1/14/2016	03803	1	40.00
FFNR	8879594	2016	3/7/2016	03803	2	34.00
FFNR	8879598	2017	10/11/2016	03803,04803,09803	1	20.00
FFNR	8879604	2016	9/14/2016	03803,03842,03842H	2	41.00
FFNR	8881805	2017	6/12/2017	03803,03F850,03R877	3	105.00
FFNR	8881817	2017	7/27/2017	03803,03R877	1	16.00
FFNR	8881823	2017	9/13/2017	03803,03R877	1	9.00
FFNR	8881843	2017	7/17/2017	03803,03R877	1	16.00
FFNR	8881863	2017	6/22/2017	03803,03R877	1	17.00
FFNR	8881864	2017	7/17/2017	03803,03R877	1	16.00
FFNR	8881879	2016	9/20/2016	18029A	2	7.00
FFNR	8881880	2017	10/5/2016	03803,04803,09803	1	32.00
FFNR	8881883	2017	10/13/2016	03844H	3	46.00
FFNR	8881892	2016	11/5/2015	03803	1	36.60
FFNR	8881902	2016	9/20/2016	18029A	2	8.00
FFNR	8881913	2016	9/20/2016	18029A	2	9.00
FFNR	8881930	2016	8/24/2016	03803	1	40.00
FFNR	8881940	2016	9/12/2016	03803	1	8.00
FFNR	8881943	2016	6/23/2016	03803	1	40.00
FFNR	8881953	2016	9/29/2016	03803,56002E	1	9.00
FFNR	8881957	2016	9/20/2016	18029A	2	6.50
FFNR	8881959	2016	9/30/2016	03803,03R877	2	27.20
FFNR	8881961	2016	9/27/2016	03803,71009	1	8.00
FFNR	8881964	2016	9/9/2016	03803	1	32.00
FFNR	8885019	2016	7/13/2016	03803	1	22.00
FFNR	8885021	2016	8/30/2016	03803,56002E	2	6.00
FFNR	8885027	2016	6/13/2016	03803,21008	2	10.00
FFNR	8885029	2016	6/8/2016	03803	1	15.00
FFNR	8885030	2016	4/25/2016	03803	1	32.00
FFNR	8885034	2016	9/15/2016	03803	1	15.00
FFNR	8885042	2016	9/23/2016	03803	2	67.00
FFNR	8885054	2017	10/11/2016	03803	1	12.00
FFNR	8885057	2016	3/4/2016	03803	1	14.00
FFNR	8885064	2016	7/15/2016	03803	1	26.00
FFNR	8885069	2016	7/18/2016	03803	1	24.00
FFNR	8885083	2016	8/31/2016	03803,04803	2	54.00
FFNR	8886066	2016	3/8/2016	03803	1	19.00
FFNR	8886068	2016	7/21/2016	03803	1	28.00
FFNR	8886078	2016	6/28/2016	18029A	1	16.00
FFNR	8887712	2016	8/17/2016	03803	1	30.00
FFNR	8887713	2016	9/28/2016	03803	1	12.00
FFNR	8887715	2016	10/26/2015	03803	1	25.00
FFNR	8887731	2016	7/12/2016	18029A	3	21.00
FFNR	8887732	2016	9/27/2016	03803	1	16.00
FFNR	8887735	2016	4/4/2016	03803	1	32.00
FFNR	8887740	2016	7/19/2016	03803	1	16.00
FFNR	8887742	2016	9/21/2016	03803	1	24.00
FFNR	8887745	2016	9/29/2016	03803,56002E	1	2.00
FFNR	8887752	2016	9/19/2016	18029A	2	15.00
FFNR	8887754	2016	8/5/2016	03803	1	16.00
FFNR	8887756	2016	3/31/2016	03037,03803	1	24.00
FFNR	8887763	2016	4/5/2016	03803	1	36.00
FFNR	8887765	2016	9/14/2016	03803	2	18.00
FFNR	8887773	2016	9/19/2016	18029A	2	14.00
FFNR	8887774	2016	9/19/2016	18029A	2	8.00
FFNR	8887838	2016	8/17/2016	03803	1	12.00
FFNR	8887842	2016	8/15/2016	03803	1	15.00
FFNR	8887843	2016	8/16/2016	03803	1	13.00
FFNR	8890154	2016	8/19/2016	03803	1	20.00
FFNR	8890159	2016	11/16/2015	03803	1	20.00
FFNR	8890163	2016	11/2/2015	03803,71009	1	4.00
FFNR	8890167	2017	10/7/2016	03803	2	32.00
FFNR	8890182	2017	10/11/2016	03803	1	20.00
FFNR	8890186	2016	9/22/2016	18029A	1	10.00
FFNR	8890187	2016	9/22/2016	18029A	1	12.00
FFNR	8890188	2016	9/22/2016	18029A	1	10.00
FFNR	8890205	2016	9/29/2016	03803	1	16.00
FFNR	8890212	2016	8/25/2016	18029A	1	11.00
FFNR	8890562	2016	9/29/2016	03803	2	20.00
FFNR	8890563	2016	9/28/2016	03803	2	12.00
FFNR	8890567	2016	9/15/2016	03803	1	11.00
FFNR	8891106	2017	6/28/2017	18029A	1	7.00
FFNR	8891401	2017	6/22/2017	03803,18029A	2	28.00
FFNR	8891531	2017	8/29/2017	21002,21006	1	96.00
FFNR	8892904	2016	8/17/2016	03803	1	10.00
FFNR	8892906	2016	7/18/2016	03803,21005	1	24.00
FFNR	8892910	2017	10/18/2016	03803,04803,09803	1	22.00
FFNR	8892922	2017	10/18/2016	18029A	1	30.00
FFNR	8892924	2016	7/19/2016	03803	1	12.00
FFNR	8892942	2016	9/30/2016	21002,21006	1	40.00
FFNR	8892945	2016	7/15/2016	03803	1	40.00
FFNR	8892954	2017	10/3/2016	03803,04803,09803	1	21.00
FFNR	8892959	2016	8/4/2016	03803	1	5.00
FFNR	8895982	2017	10/12/2016	03803	1	17.00
FFNR	8896002	2016	8/19/2016	03803	1	86.00
FFNR	8896007	2016	9/16/2016	18029A	1	8.00
FFNR	8896008	2016	9/16/2016	18029A	1	8.00
FFNR	8896050	2016	8/30/2016	03803	1	26.00
FFNR	8897509	2017	7/27/2017	03803,03R877	1	30.50
FFNR	8897701	2017	6/22/2017	03803	1	12.00
FFNR	8898355	2017	1/12/2017	03803,03F850	3	122.50
FFNR	8900011	2016	9/15/2016	03803	1	12.00
FFNR	8900020	2016	9/19/2016	03803	1	14.00
FFNR	8900035	2016	8/25/2016	03803	2	64.00
FFNR	8901781	2017	2/2/2017	03803	1	27.00
FFNR	8902568	2017	10/13/2016	03803,04803,09803	1	24.00
FFNR	8902569	2017	10/18/2016	03803	1	43.00
FFNR	8902574	2017	10/24/2016	18029F	1	13.00
FFNR	8902582	2016	9/16/2016	21008A	2	128.00
FFNR	8902588	2016	9/26/2016	03803,71004A,71009	1	8.00
FFNR	8902592	2016	9/21/2016	03803	1	12.00
FFNR	8902593	2017	10/5/2016	03803	1	55.00
FFNR	8902597	2016	6/13/2016	03803,21008	2	10.00
FFNR	8902602	2016	8/8/2016	03803	1	12.00
FFNR	8902612	2016	9/28/2016	03803,71004A,71009	1	8.00
FFNR	8902613	2017	10/27/2016	03803,71004A,71009	1	10.00
FFNR	8902616	2016	8/25/2016	03803	1	12.00
FFNR	8902895	2017	8/14/2017	03803,03R877	2	21.00
FFNR	8902921	2017	8/15/2017	03803,03R877	1	12.50
FFNR	8902934	2017	5/4/2017	03803,03R877	1	24.50
FFNR	8904688	2017	10/5/2016	21008	1	42.00
FFNR	8904696	2017	10/26/2016	03803,71009	1	8.00
FFNR	8904709	2017	10/20/2016	03803,21005	2	12.50
FFNR	8904718	2017	10/19/2016	03803	2	20.00
FFNR	8905597	2017	11/17/2016	03803	1	26.00
FFNR	8905613	2017	11/7/2016	03803,71009	1	8.00
FFNR	8905648	2017	12/8/2016	03803,03842	1	23.00
FFNR	8905742	2017	12/12/2016	03803,03842,03844H	2	25.00
FFNR	8905836	2017	11/18/2016	03803	1	8.00
FFNR	8906302	2017	11/3/2016	03803	1	22.50
FFNR	8906332	2017	12/13/2016	03803,21002	1	28.00
FFNR	8906352	2017	11/30/2016	03803	1	14.00
FFNR	8906635	2017	11/15/2016	03803	1	8.00
FFNR	8906739	2017	11/10/2016	03803	1	20.00
FFNR	8906761	2017	12/12/2016	03803	1	24.00
FFNR	8906769	2017	5/17/2017	03803	2	9.00
FFNR	8906782	2017	8/15/2017	03803,03842,03842H	1	12.00
FFNR	8906785	2017	9/6/2017	03803	1	10.00
FFNR	8906908	2017	12/8/2016	03803,03842	1	14.00
FFNR	8906916	2017	3/9/2017	03803	1	20.00
FFNR	8906927	2017	5/17/2017	03803,03842	2	22.00
FFNR	8906938	2017	9/14/2017	03803	1	32.00
FFNR	8907841	2016	9/19/2016	03803	1	7.00
FFNR	8907848	2016	8/23/2016	18029A	1	12.00
FFNR	8907855	2016	6/13/2016	03803	1	12.00
FFNR	8907856	2016	6/16/2016	03803	1	16.00
FFNR	8907858	2016	6/21/2016	03803	1	12.00
FFNR	8907869	2016	9/29/2016	18029A	1	10.00
FFNR	8907870	2017	10/19/2016	03803,04803,09803	1	38.00
FFNR	8907892	2017	10/5/2016	03803	1	40.00
FFNR	8907896	2016	7/7/2016	03803	1	72.00
FFNR	8908365	2017	3/17/2017	03803,03F849,03R877,04803,09803,71R877	3	229.60
FFNR	8910228	2016	6/21/2016	03803	1	22.00
FFNR	8910229	2016	6/21/2016	03803	1	16.00
FFNR	8910230	2016	6/23/2016	03803	1	16.00
FFNR	8910239	2016	2/10/2016	03803	1	15.00
FFNR	8910257	2016	8/23/2016	18029A	1	16.00
FFNR	8910446	2017	6/8/2017	03014,21008A	1	50.00
FFNR	8913477	2017	10/25/2016	03803,04803,09803	1	9.50
FFNR	8913487	2016	8/23/2016	03803,04803,09803	1	16.00
FFNR	8913497	2017	10/25/2016	03803	1	16.00
FFNR	8913499	2016	6/29/2016	03842,03842H	1	42.00
FFNR	8913506	2017	10/4/2016	03803	1	21.00
FFNR	8913513	2016	8/24/2016	03803,04803,09803	1	16.00
FFNR	8916307	2016	2/17/2016	03803,21005	2	24.40
FFNR	8916310	2016	8/25/2016	03803,04803,09803	1	16.00
FFNR	8916329	2017	10/6/2016	03014	1	44.00
FFNR	8916558	2017	3/23/2017	03014,03F850	3	144.00
FFNR	8916785	2017	1/24/2017	03803,03F850	3	27.00
FFNR	8916786	2017	4/28/2017	03F850,21005	3	105.00
FFNR	8916837	2017	6/22/2017	18029A	1	15.00
FFNR	8916842	2017	8/14/2017	18029D	1	12.00
FFNR	8916846	2017	4/5/2017	18029D	1	13.50
FFNR	8916849	2017	6/2/2017	18029A	1	20.00
FFNR	8917292	2017	6/23/2017	03803	1	16.00
FFNR	8917480	2017	6/14/2017	03803,03R877	1	17.00
FFNR	8918537	2016	6/22/2016	03803,71009	1	17.00
FFNR	8918549	2017	10/26/2016	03803	1	12.00
FFNR	8918553	2017	10/20/2016	03803,03842,03842H	1	48.00
FFNR	8918556	2017	10/12/2016	03803,03R877,04803,09803,71009	1	13.50
FFNR	8918557	2017	10/17/2016	03803	2	25.50
FFNR	8918566	2016	6/16/2016	03803,03803B,03819,04842H	2	100.40
FFNR	8918586	2017	10/21/2016	03803	2	62.00
FFNR	8918590	2017	10/19/2016	03803	1	32.00
FFNR	8918591	2017	10/21/2016	03803	1	16.00
FFNR	8918593	2016	6/13/2016	03803,21005	2	13.50
FFNR	8918611	2016	9/22/2016	03803	1	7.00
FFNR	8919611	2017	6/15/2017	03803	1	28.00
FFNR	8919772	2017	10/19/2016	03803	2	32.00
FFNR	8919984	2017	4/24/2017	29001	1	20.00
FFNR	8919994	2017	5/19/2017	03803	1	15.00
FFNR	8920059	2017	7/11/2017	03803	1	32.00
FFNR	8920135	2017	11/7/2016	03803	1	20.00
FFNR	8921093	2017	4/28/2017	03803,03842,03F849	3	92.00
FFNR	8921107	2017	4/26/2017	03014,03803	1	45.00
FFNR	8922560	2017	1/3/2017	03844H	1	12.00
FFNR	8922565	2017	12/16/2016	03844H	1	40.50
FFNR	8922706	2017	11/18/2016	03803	1	28.00
FFNR	8923373	2016	9/26/2016	03803,04803,09803	1	64.00
FFNR	8923386	2016	9/30/2016	03803	1	80.00
FFNR	8923403	2017	10/5/2016	03803,21005	1	15.00
FFNR	8923404	2016	7/28/2016	03842,03844H	1	5.00
FFNR	8923627	2017	6/29/2017	03803,03F850	3	63.00
FFNR	8923628	2017	5/8/2017	03F850	3	50.30
FFNR	8926670	2017	10/31/2016	03803	1	10.00
FFNR	8926706	2017	10/25/2016	03803,71009	1	18.00
FFNR	8927304	2017	4/20/2017	03803	1	16.00
FFNR	8927307	2017	12/2/2016	03803	1	44.00
FFNR	8927374	2017	11/16/2016	03803	1	18.00
FFNR	8929391	2017	11/9/2016	18029A	1	8.00
FFNR	8929403	2017	11/2/2016	03803	1	8.00
FFNR	8929410	2017	11/1/2016	03803	1	7.00
FFNR	8929446	2016	9/14/2016	03803	1	83.00
FFNR	8929447	2017	10/21/2016	03803	2	17.50
FFNR	8929448	2017	10/26/2016	03803,21005	1	12.50
FFNR	8929571	2017	10/31/2016	03803	1	18.00
FFNR	8931432	2017	11/1/2016	03803	1	32.00
FFNR	8931792	2017	11/9/2016	03803	1	16.00
FFNR	8931830	2017	10/28/2016	29001,68R801,71001B,71009	1	2.00
FFNR	8933128	2017	10/18/2016	03803	1	18.00
FFNR	8935514	2017	1/18/2017	03803	1	7.00
FFNR	8937312	2017	11/16/2016	03803	1	18.00
FFNR	8937364	2017	11/7/2016	03803	1	8.00
FFNR	8937365	2016	9/15/2016	21005,21008	1	12.00
FFNR	8937366	2016	9/9/2016	03803	1	3.50
FFNR	8937367	2016	9/9/2016	03803	1	7.00
FFNR	8937370	2017	10/17/2016	03803,04803,09803	1	18.00
FFNR	8937385	2017	10/12/2016	03803,04803,09803	1	10.00
FFNR	8937393	2017	10/13/2016	03803,04803,09803,71009	1	14.00
FFNR	8939990	2017	11/14/2016	03803,04803,09803	1	19.00
FFNR	8940243	2017	4/19/2017	03803,03R877	1	24.00
FFNR	8940245	2017	6/15/2017	03803,03R877	1	32.50
FFNR	8942717	2017	1/20/2017	03014,21008A	1	55.00
FFNR	8942734	2017	4/5/2017	03803	1	15.00
FFNR	8942775	2017	2/14/2017	03803	1	7.00
FFNR	8942851	2017	7/14/2017	03014,03803	2	45.00
FFNR	8942853	2017	5/17/2017	03014,21005	1	26.00
FFNR	8942896	2017	2/14/2017	03803	1	7.00
FFNR	8943192	2017	12/2/2016	03014	1	15.00
FFNR	8943506	2017	9/13/2017	03014	1	10.00
FFNR	8944067	2017	6/16/2017	03014	1	22.00
FFNR	8944071	2017	7/17/2017	03014,03842H	1	32.00
FFNR	8944164	2017	11/3/2016	03803,03R877	1	21.00
FFNR	8944171	2017	11/14/2016	03803,04803,09803	1	24.00
