HR2	HR3	NHR2	NHR3
50.00	44.00	30.00	21.00
50.00	44.00	16.00	21.00
50.00	44.00	11.00	21.00
50.00	44.00	8.00	21.00
50.00	44.00	5.50	21.00
50.00	44.00	3.00	21.00
50.00	44.00	11.50	21.00
50.00	44.00	31.00	21.00
50.00	44.00	14.00	21.00
50.00	44.00	58.00	21.00
50.00	44.00	9.00	21.00
50.00	44.00	10.00	21.00
50.00	44.00	106.00	21.00
50.00	44.00	38.00	21.00
50.00	44.00	18.50	21.00
50.00	44.00	15.00	21.00
50.00	44.00	16.00	21.00
50.00	44.00	20.00	21.00
50.00	44.00	16.00	21.00
50.00	44.00	18.00	21.00
50.00	44.00	29.00	21.00
50.00	44.00	39.00	21.00
50.00	44.00	20.00	21.00
50.00	44.00	20.00	21.00
50.00	44.00	18.00	21.00
50.00	44.00	16.50	21.00
50.00	44.00	18.50	21.00
50.00	44.00	20.00	21.00
50.00	44.00	6.00	21.00
50.00	44.00	5.00	21.00
50.00	44.00	4.00	21.00
50.00	43.60	18.00	21.00
50.00	43.60	8.00	21.00
50.00	43.60	12.00	21.00
50.00	43.50	7.00	21.00
50.00	43.50	30.00	21.00
50.00	43.50	10.00	21.00
50.00	43.50	16.00	21.00
50.00	43.50	20.00	21.00
50.00	43.50	15.00	21.00
50.00	43.50	33.00	21.00
50.00	43.50	21.00	21.00
50.00	43.50	16.00	21.00
50.00	43.50	14.00	21.00
50.00	43.50	13.00	21.00
50.00	43.50	20.00	21.00
50.00	43.50	30.00	21.00
50.00	43.50	8.00	21.00
50.00	43.50	10.00	21.00
50.00	43.20	16.00	21.00
49.70	43.10	18.00	21.00
49.50	43.00	4.00	21.00
49.50	43.00	9.00	21.00
49.50	43.00	46.10	21.00
49.50	43.00	8.50	21.00
49.50	43.00	32.00	21.00
49.50	43.00	8.00	21.00
49.50	43.00	2.10	21.00
49.50	43.00	10.00	21.00
49.50	43.00	12.00	21.00
49.50	43.00	12.00	21.00
49.50	43.00	8.00	21.00
49.50	43.00	35.00	21.00
49.50	43.00	20.00	21.00
49.50	43.00	22.00	21.00
49.50	43.00	22.00	21.00
49.50	43.00	21.00	21.00
49.50	43.00	22.00	21.00
49.50	43.00	27.00	21.00
49.30	43.00	15.00	21.00
49.00	43.00	19.00	21.00
49.00	43.00	15.00	21.00
49.00	43.00	21.00	21.00
49.00	43.00	19.00	21.00
49.00	43.00	12.00	21.00
49.00	43.00	22.00	21.00
49.00	43.00	23.50	21.00
49.00	43.00	29.00	21.00
49.00	43.00	62.00	21.00
49.00	43.00	20.00	21.00
49.00	43.00	36.00	21.00
49.00	43.00	16.00	21.00
49.00	43.00	18.00	21.00
49.00	43.00	68.00	21.00
49.00	43.00	16.00	21.00
49.00	43.00	7.00	21.00
49.00	43.00	18.00	21.00
49.00	43.00	8.00	21.00
49.00	43.00	26.00	21.00
49.00	43.00	16.00	21.00
49.00	43.00	16.50	21.00
49.00	43.00	16.00	21.00
49.00	43.00	25.00	21.00
49.00	43.00	26.00	21.00
49.00	43.00	10.00	21.00
49.00	43.00	20.50	21.00
49.00	43.00	22.00	21.00
49.00	43.00	20.00	21.00
49.00	43.00	16.00	21.00
49.00	43.00	28.00	21.00
49.00	43.00	5.00	21.00
49.00	43.00	10.00	21.00
49.00	43.00	19.00	21.00
49.00	43.00	45.00	21.00
49.00	43.00	36.00	21.00
49.00	43.00	29.50	21.00
49.00	43.00	20.00	21.00
49.00	43.00	18.00	21.00
49.00	43.00	27.00	21.00
49.00	43.00	36.00	21.00
49.00	43.00	20.00	21.00
49.00	43.00	36.00	21.00
49.00	43.00	71.00	21.00
49.00	43.00	20.00	21.00
49.00	43.00	9.00	21.00
49.00	43.00	28.00	21.00
49.00	43.00	14.00	21.00
49.00	43.00	58.00	20.80
49.00	43.00	20.00	20.60
49.00	43.00	15.00	20.50
49.00	43.00	48.00	20.50
49.00	43.00	26.00	20.50
49.00	43.00	22.00	20.50
49.00	43.00	20.00	20.50
49.00	43.00	30.00	20.50
49.00	43.00	16.00	20.50
49.00	43.00	40.50	20.50
49.00	43.00	16.00	20.50
49.00	43.00	6.00	20.50
49.00	43.00	8.00	20.50
49.00	43.00	9.00	20.50
49.00	43.00	24.00	20.50
49.00	43.00	28.00	20.50
49.00	43.00	26.00	20.50
49.00	43.00	25.00	20.50
49.00	43.00	8.00	20.50
49.00	43.00	14.00	20.50
49.00	43.00	15.00	20.50
49.00	43.00	45.00	20.50
49.00	43.00	10.00	20.50
49.00	43.00	13.50	20.50
49.00	43.00	15.00	20.50
49.00	43.00	21.50	20.50
49.00	42.70	24.00	20.50
49.00	42.60	4.00	20.50
49.00	42.60	20.00	20.50
49.00	42.50	40.00	20.50
49.00	42.50	12.00	20.30
48.80	42.50	167.00	20.20
48.70	42.50	8.00	20.20
48.60	42.50	44.00	20.20
48.50	42.50	8.00	20.20
48.50	42.50	32.00	20.10
48.50	42.50	30.00	20.10
48.50	42.50	5.50	20.00
48.50	42.50	33.50	20.00
48.50	42.50	28.00	20.00
48.50	42.50	65.00	20.00
48.50	42.50	17.00	20.00
48.50	42.50	22.00	20.00
48.50	42.50	8.00	20.00
48.50	42.50	26.00	20.00
48.50	42.50	12.00	20.00
48.50	42.50	15.00	20.00
48.50	42.50	21.50	20.00
48.50	42.40	24.50	20.00
48.50	42.40	9.00	20.00
48.50	42.30	24.00	20.00
48.50	42.00	16.00	20.00
48.50	42.00	20.00	20.00
48.40	42.00	20.00	20.00
48.40	42.00	22.00	20.00
48.40	42.00	17.00	20.00
48.00	42.00	32.00	20.00
48.00	42.00	15.00	20.00
48.00	42.00	20.00	20.00
48.00	42.00	10.00	20.00
48.00	42.00	142.00	20.00
48.00	42.00	10.00	20.00
48.00	42.00	9.00	20.00
48.00	42.00	18.00	20.00
48.00	42.00	8.00	20.00
48.00	42.00	10.00	20.00
48.00	42.00	40.00	20.00
48.00	42.00	30.00	20.00
48.00	42.00	25.00	20.00
48.00	42.00	30.00	20.00
48.00	42.00	18.00	20.00
48.00	42.00	12.00	20.00
48.00	42.00	25.00	20.00
48.00	42.00	31.00	20.00
48.00	42.00	30.00	20.00
48.00	42.00	18.00	20.00
48.00	42.00	30.00	20.00
48.00	42.00	18.00	20.00
48.00	42.00	12.00	20.00
48.00	42.00	32.00	20.00
48.00	42.00	10.00	20.00
48.00	42.00	8.00	20.00
48.00	42.00	14.00	20.00
48.00	42.00	12.00	20.00
48.00	42.00	24.00	20.00
48.00	42.00	8.00	20.00
48.00	42.00	18.00	20.00
48.00	42.00	47.00	20.00
48.00	42.00	6.00	20.00
48.00	42.00	7.00	20.00
48.00	42.00	7.00	20.00
48.00	42.00	7.00	20.00
48.00	42.00	50.00	20.00
48.00	42.00	12.00	20.00
48.00	42.00	14.00	20.00
48.00	42.00	12.00	20.00
48.00	42.00	29.00	20.00
48.00	42.00	32.00	20.00
48.00	42.00	8.00	20.00
48.00	42.00	9.00	20.00
48.00	42.00	15.00	20.00
48.00	42.00	10.00	20.00
48.00	42.00	28.00	20.00
48.00	42.00	14.00	20.00
48.00	42.00	10.00	20.00
48.00	42.00	13.00	20.00
48.00	42.00	9.00	20.00
48.00	42.00	16.00	20.00
48.00	42.00	12.00	20.00
48.00	42.00	25.00	20.00
48.00	42.00	4.00	20.00
48.00	42.00	20.00	20.00
48.00	42.00	18.00	20.00
48.00	42.00	14.00	20.00
48.00	42.00	14.00	20.00
48.00	42.00	15.00	20.00
48.00	42.00	16.00	20.00
48.00	42.00	16.00	20.00
48.00	42.00	68.00	20.00
48.00	42.00	24.00	20.00
48.00	42.00	26.00	20.00
48.00	42.00	32.00	20.00
48.00	42.00	20.00	20.00
48.00	42.00	7.00	20.00
48.00	42.00	12.00	20.00
48.00	42.00	27.00	20.00
48.00	42.00	80.00	20.00
48.00	42.00	25.00	20.00
48.00	42.00	27.00	20.00
48.00	42.00	9.00	20.00
48.00	42.00	12.00	20.00
48.00	42.00	40.00	20.00
48.00	42.00	16.00	20.00
48.00	42.00	16.00	20.00
48.00	42.00	50.00	20.00
48.00	42.00	19.00	20.00
48.00	42.00	62.00	20.00
48.00	42.00	6.00	20.00
48.00	42.00	8.00	20.00
48.00	42.00	13.00	20.00
48.00	42.00	9.00	20.00
48.00	42.00	28.00	20.00
48.00	42.00	10.00	20.00
48.00	42.00	19.00	20.00
48.00	42.00	14.00	20.00
48.00	42.00	14.00	20.00
48.00	42.00	22.00	20.00
48.00	42.00	12.00	20.00
48.00	42.00	6.00	20.00
48.00	42.00	21.00	20.00
48.00	42.00	8.00	20.00
48.00	42.00	12.00	20.00
48.00	42.00	20.00	20.00
48.00	42.00	6.00	20.00
48.00	42.00	9.00	20.00
48.00	42.00	50.00	20.00
48.00	42.00	32.00	20.00
48.00	42.00	24.00	20.00
48.00	42.00	26.00	20.00
48.00	42.00	20.00	20.00
48.00	42.00	24.00	20.00
48.00	42.00	24.00	20.00
48.00	42.00	18.00	20.00
48.00	42.00	13.00	20.00
48.00	42.00	12.00	20.00
48.00	42.00	8.00	20.00
48.00	42.00	8.00	20.00
48.00	42.00	61.50	20.00
48.00	42.00	29.00	20.00
48.00	42.00	14.00	20.00
48.00	42.00	32.00	20.00
48.00	42.00	4.00	20.00
48.00	42.00	4.00	20.00
48.00	42.00	64.00	20.00
48.00	42.00	35.00	20.00
48.00	42.00	34.00	20.00
48.00	42.00	18.00	20.00
48.00	42.00	28.00	20.00
48.00	42.00	24.00	20.00
48.00	42.00	114.00	20.00
48.00	42.00	6.00	20.00
48.00	42.00	16.00	20.00
48.00	42.00	10.00	20.00
48.00	42.00	26.00	20.00
48.00	42.00	40.00	20.00
48.00	42.00	24.00	20.00
48.00	42.00	24.00	20.00
48.00	42.00	6.00	20.00
48.00	42.00	10.00	20.00
48.00	42.00	15.00	20.00
48.00	42.00	15.00	20.00
48.00	42.00	8.00	20.00
48.00	42.00	23.50	20.00
48.00	42.00	20.50	20.00
48.00	42.00	20.00	20.00
48.00	42.00	18.00	20.00
48.00	42.00	86.00	20.00
48.00	42.00	14.00	20.00
48.00	42.00	24.50	20.00
48.00	42.00	24.00	20.00
48.00	42.00	26.10	20.00
48.00	42.00	50.00	20.00
48.00	42.00	8.00	20.00
48.00	42.00	32.00	20.00
48.00	42.00	1.00	20.00
48.00	42.00	8.00	20.00
48.00	42.00	12.00	20.00
48.00	42.00	30.00	20.00
48.00	42.00	10.00	20.00
48.00	42.00	12.00	20.00
48.00	42.00	13.00	20.00
48.00	42.00	100.00	20.00
48.00	42.00	26.00	20.00
48.00	42.00	8.00	20.00
48.00	42.00	20.00	20.00
48.00	42.00	8.00	20.00
48.00	42.00	24.00	20.00
48.00	42.00	6.00	20.00
48.00	42.00	8.50	20.00
48.00	42.00	29.00	20.00
48.00	42.00	20.00	20.00
48.00	42.00	25.00	20.00
48.00	42.00	26.00	20.00
48.00	42.00	15.00	20.00
48.00	42.00	15.00	20.00
48.00	42.00	32.00	20.00
48.00	42.00	73.00	20.00
48.00	42.00	5.00	20.00
48.00	42.00	10.00	20.00
48.00	42.00	51.00	20.00
48.00	42.00	36.00	20.00
48.00	42.00	30.00	20.00
48.00	42.00	60.00	20.00
48.00	42.00	25.00	20.00
48.00	42.00	12.50	20.00
48.00	42.00	34.00	20.00
48.00	42.00	12.00	20.00
48.00	42.00	6.00	20.00
48.00	42.00	20.50	20.00
48.00	42.00	38.00	20.00
48.00	42.00	10.00	20.00
48.00	42.00	16.00	20.00
48.00	42.00	12.00	20.00
48.00	42.00	21.00	20.00
48.00	42.00	22.50	20.00
48.00	42.00	62.00	20.00
48.00	42.00	23.00	20.00
48.00	42.00	9.00	20.00
48.00	42.00	45.00	20.00
48.00	42.00	20.00	20.00
48.00	42.00	16.00	20.00
48.00	42.00	85.00	20.00
48.00	42.00	17.00	20.00
48.00	42.00	23.00	20.00
48.00	42.00	27.00	20.00
48.00	42.00	20.00	20.00
48.00	42.00	35.00	20.00
48.00	42.00	40.00	20.00
48.00	42.00	31.50	20.00
48.00	42.00	39.00	20.00
48.00	42.00	30.00	20.00
48.00	42.00	25.00	20.00
48.00	42.00	32.00	20.00
48.00	42.00	44.00	20.00
48.00	42.00	30.00	20.00
48.00	42.00	16.00	20.00
48.00	42.00	112.00	20.00
48.00	42.00	24.00	20.00
48.00	42.00	17.00	20.00
48.00	42.00	12.00	20.00
48.00	42.00	22.00	20.00
48.00	42.00	24.00	20.00
48.00	42.00	14.00	20.00
48.00	42.00	16.00	20.00
48.00	42.00	8.00	20.00
48.00	42.00	48.00	20.00
48.00	42.00	16.00	20.00
48.00	42.00	7.00	20.00
48.00	42.00	20.00	20.00
48.00	42.00	28.00	20.00
48.00	42.00	23.00	20.00
48.00	42.00	14.00	20.00
48.00	42.00	7.00	20.00
48.00	42.00	24.00	20.00
48.00	42.00	58.00	20.00
48.00	42.00	5.00	20.00
48.00	42.00	8.00	20.00
48.00	42.00	15.00	20.00
48.00	42.00	10.00	20.00
48.00	42.00	13.00	20.00
48.00	42.00	21.00	20.00
48.00	42.00	20.00	20.00
48.00	42.00	40.00	20.00
48.00	42.00	37.00	20.00
48.00	42.00	14.00	20.00
48.00	42.00	50.00	20.00
48.00	42.00	36.50	20.00
48.00	42.00	23.00	20.00
48.00	42.00	12.00	20.00
48.00	42.00	9.00	20.00
48.00	42.00	12.00	20.00
48.00	42.00	12.00	20.00
48.00	42.00	16.00	20.00
48.00	42.00	10.00	20.00
48.00	42.00	34.00	20.00
48.00	42.00	36.00	20.00
48.00	42.00	20.00	20.00
48.00	42.00	6.00	20.00
48.00	42.00	12.00	20.00
48.00	42.00	11.00	20.00
48.00	42.00	26.00	20.00
48.00	42.00	38.00	20.00
48.00	42.00	13.00	20.00
48.00	42.00	42.00	20.00
48.00	42.00	16.00	20.00
48.00	42.00	16.00	20.00
48.00	42.00	16.00	20.00
48.00	42.00	8.00	20.00
48.00	42.00	24.00	20.00
48.00	42.00	10.00	20.00
48.00	42.00	16.00	20.00
48.00	42.00	4.00	20.00
48.00	42.00	44.00	20.00
48.00	42.00	20.00	20.00
48.00	42.00	30.00	20.00
48.00	42.00	18.00	20.00
48.00	42.00	16.00	20.00
48.00	42.00	6.00	20.00
48.00	42.00	48.00	20.00
48.00	42.00	18.00	20.00
48.00	42.00	52.00	20.00
48.00	42.00	10.00	20.00
48.00	42.00	9.00	20.00
48.00	42.00	9.00	20.00
48.00	42.00	16.00	20.00
48.00	42.00	14.00	20.00
48.00	42.00	10.00	20.00
48.00	42.00	10.00	20.00
48.00	41.80	12.00	20.00
48.00	41.50	24.00	20.00
48.00	41.50	24.00	20.00
48.00	41.50	40.00	20.00
48.00	41.50	12.00	20.00
48.00	41.50	30.00	20.00
48.00	41.50	20.00	20.00
48.00	41.50	22.00	20.00
48.00	41.50	15.50	20.00
48.00	41.50	40.00	20.00
48.00	41.50	13.00	20.00
48.00	41.50	16.00	20.00
48.00	41.50	31.10	20.00
48.00	41.50	8.00	20.00
48.00	41.50	26.00	20.00
48.00	41.50	21.00	20.00
48.00	41.50	18.00	20.00
48.00	41.20	14.00	20.00
48.00	41.10	6.00	20.00
48.00	41.00	17.00	20.00
48.00	41.00	2.00	20.00
48.00	41.00	48.00	20.00
48.00	41.00	11.00	20.00
48.00	41.00	10.00	20.00
48.00	41.00	10.00	20.00
48.00	41.00	12.00	20.00
48.00	41.00	10.00	20.00
48.00	41.00	12.00	20.00
48.00	41.00	45.00	20.00
48.00	41.00	5.00	20.00
48.00	41.00	12.00	20.00
48.00	41.00	10.00	20.00
48.00	41.00	6.00	20.00
48.00	41.00	18.00	20.00
48.00	41.00	12.00	20.00
48.00	41.00	18.00	20.00
48.00	41.00	4.00	20.00
48.00	41.00	24.00	20.00
48.00	41.00	18.00	20.00
48.00	41.00	38.00	20.00
48.00	41.00	13.00	20.00
48.00	41.00	11.00	20.00
48.00	41.00	22.00	20.00
48.00	41.00	27.00	20.00
48.00	41.00	27.00	20.00
48.00	41.00	20.00	20.00
48.00	41.00	58.50	20.00
48.00	41.00	18.00	20.00
48.00	41.00	15.00	20.00
48.00	41.00	2.00	20.00
48.00	41.00	4.00	20.00
48.00	41.00	5.00	20.00
48.00	41.00	6.00	20.00
48.00	41.00	11.00	20.00
48.00	41.00	10.00	20.00
48.00	41.00	12.00	20.00
48.00	41.00	50.50	20.00
48.00	41.00	14.00	20.00
48.00	41.00	20.00	20.00
48.00	41.00	7.00	20.00
48.00	41.00	3.00	20.00
48.00	41.00	14.00	20.00
48.00	41.00	5.00	20.00
48.00	41.00	5.50	20.00
48.00	41.00	20.00	20.00
48.00	41.00	10.00	20.00
48.00	41.00	12.00	20.00
48.00	41.00	37.00	20.00
48.00	41.00	19.50	20.00
48.00	41.00	27.00	20.00
48.00	41.00	30.00	20.00
48.00	41.00	25.00	20.00
48.00	41.00	30.00	20.00
48.00	41.00	14.00	20.00
48.00	41.00	10.00	20.00
48.00	41.00	25.00	20.00
48.00	41.00	2.00	20.00
48.00	41.00	7.00	20.00
48.00	41.00	14.00	20.00
48.00	41.00	10.00	20.00
48.00	41.00	10.50	20.00
48.00	41.00	10.00	20.00
48.00	41.00	9.00	20.00
48.00	41.00	62.00	20.00
48.00	41.00	16.00	20.00
48.00	41.00	12.00	20.00
48.00	41.00	28.00	20.00
48.00	41.00	81.00	20.00
48.00	41.00	31.00	20.00
48.00	41.00	10.00	20.00
48.00	41.00	12.00	20.00
48.00	41.00	10.00	20.00
48.00	41.00	12.00	20.00
47.50	41.00	29.00	20.00
47.50	41.00	24.00	20.00
47.50	41.00	31.00	20.00
47.50	41.00	5.00	20.00
47.50	41.00	6.00	20.00
47.50	41.00	15.00	20.00
47.50	41.00	3.00	20.00
47.50	41.00	5.00	20.00
47.50	41.00	8.00	20.00
47.50	41.00	8.00	20.00
47.40	41.00	18.00	20.00
47.40	41.00	20.00	20.00
47.30	41.00	14.00	20.00
47.20	41.00	14.00	20.00
47.10	41.00	14.00	20.00
47.00	41.00	20.00	20.00
47.00	41.00	14.00	20.00
47.00	41.00	12.00	20.00
47.00	41.00	8.00	20.00
47.00	41.00	8.00	20.00
47.00	41.00	16.00	20.00
47.00	41.00	16.00	20.00
47.00	41.00	12.00	20.00
47.00	41.00	6.00	20.00
47.00	41.00	12.50	20.00
47.00	41.00	15.00	20.00
47.00	41.00	12.00	20.00
47.00	41.00	22.00	20.00
47.00	41.00	9.00	20.00
47.00	41.00	16.00	20.00
47.00	41.00	20.00	20.00
47.00	41.00	24.00	20.00
47.00	41.00	25.00	20.00
47.00	41.00	7.00	20.00
47.00	41.00	7.00	20.00
47.00	41.00	14.00	20.00
47.00	41.00	11.00	20.00
47.00	41.00	18.00	20.00
47.00	41.00	4.50	20.00
47.00	41.00	18.00	20.00
47.00	41.00	16.00	20.00
47.00	41.00	10.00	20.00
47.00	41.00	20.00	20.00
47.00	41.00	18.00	20.00
47.00	41.00	16.00	20.00
47.00	41.00	16.00	20.00
47.00	41.00	10.00	20.00
47.00	41.00	66.00	20.00
47.00	41.00	4.50	20.00
47.00	41.00	9.00	20.00
47.00	41.00	30.00	20.00
47.00	41.00	9.00	20.00
47.00	41.00	24.00	20.00
47.00	41.00	14.00	20.00
47.00	41.00	4.00	20.00
47.00	41.00	4.00	20.00
47.00	41.00	4.00	20.00
47.00	41.00	64.00	20.00
47.00	41.00	9.00	20.00
47.00	41.00	8.00	20.00
47.00	41.00	63.00	20.00
47.00	41.00	18.00	20.00
47.00	41.00	14.00	20.00
47.00	41.00	23.50	20.00
47.00	41.00	22.50	20.00
47.00	41.00	27.00	20.00
47.00	41.00	4.50	20.00
47.00	41.00	20.00	20.00
47.00	41.00	48.00	20.00
47.00	41.00	8.00	20.00
47.00	41.00	10.00	20.00
47.00	41.00	24.00	20.00
47.00	41.00	10.00	20.00
47.00	41.00	66.00	20.00
47.00	41.00	4.00	20.00
47.00	41.00	5.00	20.00
47.00	41.00	6.00	20.00
47.00	41.00	5.00	20.00
47.00	41.00	6.00	20.00
47.00	41.00	6.00	20.00
47.00	41.00	7.00	20.00
47.00	40.70	8.00	20.00
47.00	40.70	6.00	20.00
47.00	40.70	8.00	20.00
47.00	40.60	15.00	20.00
47.00	40.50	5.00	20.00
47.00	40.50	6.00	20.00
47.00	40.50	6.00	20.00
47.00	40.50	10.00	20.00
47.00	40.50	7.00	20.00
47.00	40.50	30.00	20.00
47.00	40.50	5.00	20.00
47.00	40.50	6.00	20.00
47.00	40.50	14.00	20.00
47.00	40.50	16.00	20.00
47.00	40.50	27.00	20.00
47.00	40.50	6.00	20.00
47.00	40.50	16.00	20.00
47.00	40.50	10.00	20.00
47.00	40.50	64.00	20.00
47.00	40.50	27.00	20.00
47.00	40.50	11.50	20.00
47.00	40.50	6.00	20.00
47.00	40.50	19.00	20.00
47.00	40.50	25.00	20.00
47.00	40.50	20.00	20.00
47.00	40.50	27.00	20.00
47.00	40.50	10.00	20.00
46.70	40.50	32.00	20.00
46.70	40.40	20.00	20.00
46.70	40.30	20.00	20.00
46.50	40.30	28.00	20.00
46.50	40.30	20.00	20.00
46.50	40.30	20.00	20.00
46.50	40.20	17.00	20.00
46.50	40.20	18.00	20.00
46.50	40.20	8.00	20.00
46.50	40.20	11.50	20.00
46.50	40.20	15.50	20.00
46.50	40.10	9.00	20.00
46.50	40.10	35.00	20.00
46.50	40.10	10.00	20.00
46.50	40.10	50.00	20.00
46.50	40.10	20.00	20.00
46.50	40.10	25.00	20.00
46.50	40.10	16.00	20.00
46.20	40.10	20.00	20.00
46.10	40.00	27.00	20.00
46.00	40.00	20.00	20.00
46.00	40.00	23.00	20.00
46.00	40.00	6.00	20.00
46.00	40.00	16.00	20.00
46.00	40.00	20.00	20.00
46.00	40.00	20.00	20.00
46.00	40.00	24.00	20.00
46.00	40.00	30.00	20.00
46.00	40.00	20.00	20.00
46.00	40.00	36.00	20.00
46.00	40.00	24.00	20.00
46.00	40.00	8.00	20.00
46.00	40.00	3.00	20.00
46.00	40.00	24.00	20.00
46.00	40.00	30.00	20.00
46.00	40.00	21.00	20.00
46.00	40.00	8.00	20.00
46.00	40.00	10.00	20.00
46.00	40.00	15.00	20.00
46.00	40.00	50.00	20.00
46.00	40.00	22.00	20.00
46.00	40.00	40.00	20.00
46.00	40.00	20.00	20.00
46.00	40.00	8.00	20.00
46.00	40.00	10.00	20.00
46.00	40.00	10.00	20.00
46.00	40.00	8.00	20.00
46.00	40.00	6.00	20.00
46.00	40.00	5.00	20.00
46.00	40.00	16.00	20.00
46.00	40.00	11.00	20.00
46.00	40.00	10.00	20.00
46.00	40.00	10.00	20.00
46.00	40.00	12.00	20.00
46.00	40.00	10.00	20.00
46.00	40.00	10.00	20.00
46.00	40.00	16.00	20.00
46.00	40.00	50.00	20.00
46.00	40.00	40.00	20.00
46.00	40.00	20.00	20.00
46.00	40.00	14.00	20.00
46.00	40.00	16.00	20.00
46.00	40.00	30.00	20.00
46.00	40.00	12.00	20.00
46.00	40.00	10.00	20.00
46.00	40.00	10.00	20.00
46.00	40.00	25.00	20.00
46.00	40.00	25.00	20.00
46.00	40.00	8.00	20.00
46.00	40.00	11.00	20.00
46.00	40.00	4.00	20.00
46.00	40.00	25.00	20.00
46.00	40.00	10.00	20.00
46.00	40.00	16.00	20.00
46.00	40.00	25.00	20.00
46.00	40.00	16.00	20.00
46.00	40.00	15.00	20.00
46.00	40.00	9.00	20.00
46.00	40.00	8.00	20.00
46.00	40.00	16.00	20.00
46.00	40.00	8.00	20.00
46.00	40.00	13.00	20.00
46.00	40.00	29.00	20.00
46.00	40.00	65.00	20.00
46.00	40.00	21.00	20.00
46.00	40.00	28.00	20.00
46.00	40.00	18.00	20.00
46.00	40.00	16.00	20.00
46.00	40.00	88.00	20.00
46.00	40.00	32.00	20.00
46.00	40.00	36.00	20.00
46.00	40.00	28.00	20.00
46.00	40.00	27.00	20.00
46.00	40.00	16.00	20.00
46.00	40.00	25.00	20.00
46.00	40.00	1.00	20.00
46.00	40.00	4.00	20.00
46.00	40.00	20.00	20.00
46.00	40.00	8.00	20.00
46.00	40.00	10.00	20.00
46.00	40.00	10.00	20.00
46.00	40.00	24.00	20.00
46.00	40.00	10.00	20.00
46.00	40.00	12.00	20.00
46.00	40.00	58.00	20.00
46.00	40.00	5.00	20.00
46.00	40.00	12.00	20.00
46.00	40.00	30.00	20.00
46.00	40.00	16.00	20.00
46.00	40.00	16.00	20.00
46.00	40.00	10.00	20.00
46.00	40.00	28.00	20.00
46.00	40.00	12.00	20.00
46.00	40.00	20.00	20.00
46.00	40.00	17.00	20.00
46.00	40.00	40.00	20.00
46.00	40.00	16.00	20.00
46.00	40.00	24.00	20.00
46.00	40.00	5.50	20.00
46.00	40.00	6.00	20.00
46.00	40.00	21.00	20.00
46.00	40.00	12.50	20.00
46.00	40.00	16.00	20.00
46.00	40.00	12.50	20.00
46.00	40.00	20.00	20.00
46.00	40.00	28.00	20.00
46.00	40.00	25.00	20.00
46.00	40.00	15.00	20.00
46.00	40.00	6.00	20.00
46.00	40.00	10.00	20.00
46.00	40.00	6.00	20.00
46.00	40.00	10.00	20.00
46.00	40.00	26.00	20.00
46.00	40.00	25.00	20.00
46.00	40.00	52.00	20.00
46.00	40.00	20.00	20.00
46.00	40.00	12.00	20.00
46.00	40.00	8.00	20.00
46.00	40.00	29.50	20.00
46.00	40.00	25.00	20.00
46.00	40.00	18.00	20.00
46.00	40.00	20.00	20.00
46.00	40.00	18.00	20.00
46.00	40.00	72.50	20.00
46.00	40.00	16.00	20.00
46.00	40.00	10.00	20.00
46.00	40.00	15.00	20.00
46.00	40.00	15.00	20.00
46.00	40.00	15.00	20.00
46.00	40.00	32.00	20.00
46.00	40.00	48.00	20.00
46.00	40.00	10.00	20.00
46.00	40.00	19.00	20.00
46.00	40.00	18.00	20.00
46.00	40.00	19.00	20.00
46.00	40.00	34.00	20.00
46.00	40.00	12.00	20.00
46.00	40.00	24.00	20.00
46.00	40.00	20.00	20.00
46.00	40.00	14.00	20.00
46.00	40.00	25.00	20.00
46.00	40.00	20.00	20.00
46.00	40.00	9.20	20.00
46.00	40.00	10.00	20.00
46.00	40.00	10.00	20.00
46.00	40.00	10.00	20.00
46.00	40.00	8.00	20.00
46.00	40.00	8.00	20.00
46.00	40.00	18.00	20.00
46.00	40.00	6.00	20.00
46.00	40.00	22.00	20.00
46.00	40.00	11.00	20.00
46.00	40.00	16.00	20.00
46.00	40.00	16.00	20.00
46.00	40.00	25.00	20.00
46.00	40.00	18.00	20.00
46.00	40.00	15.00	20.00
45.90	40.00	27.00	20.00
45.70	40.00	17.00	20.00
45.50	40.00	26.00	20.00
45.50	40.00	8.00	20.00
45.50	40.00	15.00	20.00
45.50	40.00	3.00	20.00
45.50	40.00	14.00	20.00
45.50	40.00	8.00	20.00
45.50	40.00	8.00	20.00
45.50	40.00	36.00	20.00
45.50	40.00	20.00	20.00
45.50	40.00	6.00	20.00
45.50	40.00	53.00	20.00
45.50	40.00	20.00	20.00
45.50	40.00	15.00	20.00
45.40	40.00	8.00	20.00
45.10	40.00	8.00	20.00
45.00	40.00	36.00	20.00
45.00	40.00	18.00	20.00
45.00	40.00	17.00	20.00
45.00	40.00	18.00	20.00
45.00	40.00	109.00	20.00
45.00	40.00	14.00	20.00
45.00	40.00	16.00	20.00
45.00	40.00	0.10	20.00
45.00	40.00	16.00	20.00
45.00	40.00	4.00	20.00
45.00	40.00	25.00	20.00
45.00	40.00	16.50	20.00
45.00	40.00	45.00	20.00
45.00	40.00	15.00	20.00
45.00	40.00	8.00	20.00
45.00	40.00	6.00	20.00
45.00	40.00	10.00	20.00
45.00	40.00	32.00	20.00
45.00	40.00	38.00	20.00
45.00	40.00	50.00	20.00
45.00	40.00	22.00	20.00
45.00	40.00	14.00	20.00
45.00	40.00	10.00	20.00
