"","Consignees","Number.of.shipments","Number.of.US.ports","Number.of.shippers","Number.of.manufacturers","Number.of.sampled","Number.of.refused","Fraction.of.sampled","Fraction.of.refused.out.of.sampled","Normalized.weight","Fraction.of.weight.of.shipment.where.manufacturer.is.also.shipper","log.distance.consignee.US.port","coef.var.number.of.manufacturers.per.year","coef.var.number.of.shipments.per.year","total.weight.below.10.","Product.diversity","Inspected","Inspection.outcome","inspection_score","risk_score"
"719","Consignees",57,2,6,5,4,0,0.070175439,0,0.002972897,0.938587777,2.212610952,0.654653671,0.593127772,0,0,1,0,0.0343135223456673,0.629749483212238
"720","Consignees",57,5,2,2,10,0,0.175438596,0,17.69341471,1,3.471084634,0.471404521,0.620269106,0,0,0,0,1,0.797651283675679
"721","Consignees",56,1,1,1,0,0,0,0,0.023998925,1,2.685700696,0,1.111167799,0,0,0,0,0.0689615756915928,0.634102527093867
"722","Consignees",56,1,1,1,56,4,1,0.071428571,0.022558056,1,1.283902416,0,0.731271258,0,1.385526451,0,0,0.417146497002999,0.979034501452202
"723","Consignees",56,1,8,6,19,0,0.339285714,0,0.001431535,0.820511146,1.475590064,0.676040864,0.676040864,0,0,1,1,0.0283859304926914,0.408362947041944
"724","Consignees",56,2,7,8,2,0,0.035714286,0,0.05769288,0.232941399,3.332304068,0.266469355,0.313899926,0,0,0,0,0.00815283353503301,0.790105360308516
"725","Consignees",56,2,5,3,18,0,0.321428571,0,0.000954702,0.169492099,2.720346051,0.285714286,0.784631288,0,0,0,0,0.19061051596305,0.878348330685758
"726","Consignees",56,1,5,6,31,0,0.553571429,0,0.033609866,0,1.449428874,0.425523159,0.762648447,0,0,0,0,0.0828091718616259,0.776136822676188
"727","Consignees",56,4,2,3,12,0,0.214285714,0,0.036155321,0.139436473,3.199920241,0,0,0,1.114543566,1,1,0.220535960472476,0.998850189361526
"728","Consignees",55,2,4,3,0,0,0,0,0.062348918,1,1.730414896,0.375,0.369945272,0,0,0,0,0.0627113014327933,0.56509539694667
"729","Consignees",54,1,1,2,13,13,0.240740741,1,0.015272485,0.785494252,1.469679188,0.471404521,1.099943882,0,0,0,0,0.151673888282702,0.619916418375393
"730","Consignees",54,5,1,1,3,0,0.055555556,0,0.035568951,1,3.558620151,0,0,0,0,0,0,0.32872129344892,0.75215172405513
"731","Consignees",54,1,4,2,19,0,0.351851852,0,0.000343618,0.095054415,1.153468572,0.433012702,0.419435246,0,0,0,0,0.328435686479419,0.724174360679967
"732","Consignees",54,3,7,6,6,0,0.111111111,0,0.009353143,0.505939019,2.625012103,0.592654764,0.482903882,0,0,1,1,0.0554272617054349,0.805862330203767
"733","Consignees",54,2,8,8,10,0,0.185185185,0,57.9405926,1,2.489661662,0.25,0.947706784,0,0,0,0,1,0.427284294390446
"734","Consignees",54,1,1,1,0,0,0,0,0.03018531,1,0.584002377,0,0,0,0.417494799,0,0,0.0672023378886854,0.369274790762397
"735","Consignees",54,2,1,1,0,0,0,0,0.62776481,1,3.088038116,0,0,0,0,0,0,0.359966902698484,0.615206407886545
"736","Consignees",53,1,2,2,31,18,0.58490566,0.580645161,0.025279782,1,1.443761237,0,0,0,0,1,0,0.139355622800544,0.218823813655332
"737","Consignees",53,1,1,1,0,0,0,0,0.090919291,1,1.900920632,0,0,0,0,0,0,0.0793812870486559,0.440216040531657
"738","Consignees",53,6,10,10,9,0,0.169811321,0,0.032197863,0.968118956,3.268555878,0.985431063,1.816619608,0,0,1,0,0.0719164038877614,0.956971718903133
"739","Consignees",53,1,4,4,0,0,0,0,50.27468679,1,0.853131246,0.24743583,0.385293922,0,0,0,0,1,0.191101438907197
"740","Consignees",53,1,4,4,3,0,0.056603774,0,0.016670186,1,2.279395999,0,0,0,0,0,0,0.00896441761849026,0.408383544650367
"741","Consignees",53,5,7,5,0,0,0,0,0.048103159,1,3.228455078,0,0,0,0,0,0,0.0642086743323855,0.738303392792017
"742","Consignees",53,2,3,2,6,0,0.113207547,0,0.028261728,0.994352982,1.500233676,0,0.868949354,0,0,0,0,0.0846599940954194,0.602595821120011
"743","Consignees",53,1,5,5,22,0,0.41509434,0,0.6176424,0.015047951,1.379953316,0.559246995,0.765644166,0,1.20698401,1,1,0.274248681473792,0.998007870947163
"744","Consignees",52,1,3,3,47,5,0.903846154,0.106382979,0.041553769,1,1.256159148,0.471404521,1.142249416,0,0,0,0,0.283516157656746,0.420013553090634
"745","Consignees",52,1,1,1,8,0,0.153846154,0,0.000164275,0,1.389959736,0,0.454066114,0,0,0,0,0.26375012366864,0.774614835038184
"746","Consignees",51,2,3,3,2,0,0.039215686,0,0.019593169,1,3.281490118,0.433012702,0.829807999,0,0,0,0,0.0659981845868515,0.687663831444713
"747","Consignees",51,1,2,2,0,0,0,0,0.033996879,0,1.397931685,0.433012702,0.48149134,0,0,0,0,0.190168366488291,0.79842869427939
"748","Consignees",51,1,10,10,0,0,0,0,0.080520291,0.331136789,1.286086637,1.157083824,1.303294852,0,0,0,0,0.0102736623288846,0.724854825533132
"749","Consignees",51,1,7,9,5,0,0.098039216,0,0.005354574,0.981691614,-0.054555084,0.316227766,0.508747019,0,0,0,0,0.00189072397380334,0.0282493041157534
"750","Consignees",51,2,6,6,0,0,0,0,0.023700472,0.936388264,3.420214905,0,0.415945165,0,0,0,0,0.00525582124677967,0.63550387947751
"751","Consignees",51,1,4,5,6,0,0.117647059,0,0.000886713,0.875459121,1.07447316,0.442626668,0.508747019,0,0.307502718,0,0,0.0165910462345217,0.484241316381474
"752","Consignees",51,1,3,3,6,0,0.117647059,0,43.58458277,1,0.445413704,0.384900179,1.031355153,0,0,0,0,1,0.227150723996041
"753","Consignees",50,1,1,1,0,0,0,0,0.012515666,1,1.901771005,0,0.458257569,0,0,0,0,0.0656308142952769,0.509128800090272
"754","Consignees",50,1,7,6,16,6,0.32,0.375,0.004283553,0.983325806,0.008936119,0,0.582752091,0,0,1,0,0.00869824336692882,0.0404019361342448
"755","Consignees",50,1,6,5,7,0,0.14,0,0.010305029,0.922158723,0.700533079,0.433012702,0.381051178,0,0,0,0,0.0176338915136196,0.15249245176454
"756","Consignees",50,4,1,1,2,0,0.04,0,0.029122636,1,2.91798081,0,0,0,0,0,0,0.25747827036927,0.702692971097189
"757","Consignees",49,6,7,7,10,0,0.204081633,0,0.019684252,1,3.161659914,0.530330086,1.106284347,0,0,1,0,0.109566761226496,0.901932762672956
"758","Consignees",49,1,9,9,2,0,0.040816327,0,0.031017187,0.395560766,0.825711257,0.344010458,0.596742511,0,0,0,0,0.00345858801794878,0.339149274732691
"759","Consignees",48,2,8,8,1,0,0.020833333,0,0.019402581,1,1.02083428,0.575639598,1.02923133,0,0,0,0,0.00685568568218751,0.458892620863067
"760","Consignees",48,2,8,8,10,4,0.208333333,0.4,0.070189107,0.950800136,2.294892462,0.754983444,1.300540753,0,0,0,0,0.0172476786898368,0.691358218122643
"761","Consignees",48,1,8,12,2,0,0.041666667,0,0.136495908,0.025931536,0.26214745,0.575975624,0.496078371,0,0,0,0,0.00356111079300619,0.333530760264779
"762","Consignees",48,1,5,5,0,0,0,0,0.04923575,1,1.46337822,0,0,0,0,0,0,0.00483939074591249,0.192695923390533
"763","Consignees",48,2,8,5,26,0,0.541666667,0,0.037633187,0.00405846,1.69907919,0,0.733143915,0,0.929677457,1,0,0.106874692058511,0.996495365741019
"764","Consignees",47,1,7,6,6,0,0.127659574,0,0.005838517,0.930652295,2.325912952,0.219089023,0.272805454,0,0,0,0,0.00554341875292477,0.432924921362551
"765","Consignees",47,3,2,1,4,0,0.085106383,0,4.22175428,0.517760944,3.491479608,0,0,0,0,0,0,0.99998852987056,0.748716403262806
"766","Consignees",47,2,2,3,19,7,0.404255319,0.368421053,0.004362945,0.422544048,2.245636619,0.346410162,0.301647806,0,0,0,0,0.193439215060597,0.741442675947873
"767","Consignees",47,3,2,2,33,15,0.70212766,0.454545455,0.001122563,1,2.421475086,0.433012702,0.550319879,0,0,0,0,0.415803549836104,0.701334407220461
"768","Consignees",47,1,10,8,15,1,0.319148936,0.066666667,1.407107156,0.982916579,1.619025341,0.460043706,0.73034397,0,0,0,0,0.136902468140337,0.286900725854512
"769","Consignees",47,1,4,5,14,0,0.29787234,0,0.006867843,0.997158707,3.188622135,0.500688232,0.238829195,0,0,0,0,0.0222432139283068,0.551689689637791
"770","Consignees",46,8,2,2,11,0,0.239130435,0,0.147340975,1,3.219492686,0,0,0,0,0,0,0.475823082054267,0.873249380451293
"771","Consignees",46,1,10,6,11,0,0.239130435,0,0.88501193,0.000514826,1.102510636,0.349000145,0.628772707,0,0,0,0,0.205127917132025,0.716354654591103
"772","Consignees",46,2,2,3,34,5,0.739130435,0.147058824,0.000467083,0.869005999,2.255654045,0.4,0.451839341,0,0.022184071,1,1,0.256612630241409,0.6294813300319
"773","Consignees",46,1,6,6,3,0,0.065217391,0,0.06846214,1,0.315910654,0.577350269,1.197561059,0,0,0,0,0.0138933227871594,0.1960352068609
"774","Consignees",46,1,4,4,0,0,0,0,0.010502276,1,3.444563478,0.547101204,0.644886825,0,0,0,0,0.0194966357918874,0.619987432962251
"775","Consignees",46,1,1,1,17,0,0.369565217,0,0.01205967,1,2.292949061,0,1.229750924,0,1.134176126,0,0,0.145013567524524,0.979914410701206
"776","Consignees",45,1,5,5,0,0,0,0,0.004738954,0.25,0.898942761,0.654653671,0.635959468,0,0,0,0,0.0371010282955217,0.635183894746896
"777","Consignees",45,2,4,3,2,0,0.044444444,0,1.762943524,0.010161215,1.010038619,0.36078427,0.244948974,0,1.538863758,1,0,0.907870014982093,0.99954419411922
"778","Consignees",45,1,2,2,0,0,0,0,0.046245341,1,0.734792963,0,0,0,0,1,1,0.0356596362777636,0.137667898202811
"779","Consignees",45,2,7,7,12,0,0.266666667,0,0.018611404,1,1.534231583,0.536286589,0.854790423,0,0,0,0,0.0189087383738556,0.517712811557247
"780","Consignees",45,4,8,8,2,0,0.044444444,0,0.024799892,0.688907936,3.201645495,0.353553391,0.698322505,0,0,0,0,0.0226705164119883,0.835782076727504
"781","Consignees",44,1,1,1,0,0,0,0,0.011943002,1,3.447690667,0,0.993089067,0,0,0,0,0.0651334222206549,0.645009770952691
"782","Consignees",44,2,2,2,0,0,0,0,0.066037116,1,1.510347588,0.471404521,0.771389216,0,0,0,0,0.135282907162851,0.623316618146485
"783","Consignees",44,1,1,1,0,0,0,0,0.030733584,1,3.574436954,0,0,0,0,0,0,0.0650771680552418,0.582253610673557
"784","Consignees",44,1,12,11,11,3,0.25,0.272727273,0.009144445,0.86652129,0.919936299,1.044465936,0.987525499,0,0,0,0,0.00482921138342364,0.202287692399458
"785","Consignees",44,2,1,1,14,8,0.318181818,0.571428571,0.008560818,1,2.720433656,0,0.514259477,0,0.405872856,0,0,0.195550074167856,0.782485138252424
"786","Consignees",43,3,8,8,42,40,0.976744186,0.952380952,0.086212081,1,3.393335266,0,0.793428935,0,0,0,0,0.057317039243083,0.693457501093259
"787","Consignees",43,3,4,3,0,0,0,0,0.151714161,0.976832011,3.444131058,0,0,0,0,0,0,0.0728072016457306,0.664003706958592
"788","Consignees",43,1,7,7,0,0,0,0,0.014121664,1,1.618313379,0.597614305,0.397006492,0,1.026809544,0,0,0.00432418534114599,0.874111610906036
"789","Consignees",43,1,4,4,0,0,0,0,163.7880278,1,1.544796796,0.24743583,0.861093422,0,0,0,0,1,0.236161102188837
"790","Consignees",43,2,8,9,2,0,0.046511628,0,0.054129425,0.791666665,2.37262417,0.666666667,0.494972015,0,0.435877275,0,0,0.00574492464577257,0.797113390716065
"791","Consignees",43,1,2,2,0,0,0,0,0.007768404,1,0.932799258,0.471404521,0.822217187,0,0,0,0,0.0741695748495196,0.402846598062751
"792","Consignees",43,4,5,5,4,0,0.093023256,0,3.338621261,1,3.157349166,0.15713484,0.559107687,0,0,0,0,0.979591073035697,0.742137003595525
"793","Consignees",42,1,7,7,20,0,0.476190476,0,0.016726476,0.747695022,2.907222885,0.342326598,0.676584392,0,0,1,0,0.0148633501239182,0.587901889670443
"794","Consignees",42,1,9,7,13,0,0.30952381,0,0.004322186,0.086694223,1.048689411,0.419876525,0.254587539,0,1.087230258,0,0,0.0251230711441263,0.978737791446308
"795","Consignees",42,2,2,2,0,0,0,0,0.01180748,1,1.50763354,0,0.202030509,0,0,0,0,0.0580270981129994,0.510620270309019
"796","Consignees",42,2,2,2,38,0,0.904761905,0,0.024623947,1,2.97661704,0,0.067343503,0,0,0,0,0.330662011340903,0.586252628209693
"797","Consignees",42,1,3,3,29,27,0.69047619,0.931034483,0.010808846,1,2.137051117,0,1.434906588,0,0,0,0,0.100470487382391,0.590062741584763
"798","Consignees",41,6,4,4,26,11,0.634146341,0.423076923,0.063993452,1,3.485909534,0.5,0.768582988,0,0.909505131,1,0,0.364009506934538,0.997017527114072
"799","Consignees",41,1,3,3,10,0,0.243902439,0,0.371487344,1,3.600087831,0,0,0,0.12893706,1,0,0.0679503342738477,0.586837714505428
"800","Consignees",41,3,6,5,1,0,0.024390244,0,0.031470597,0.991781152,2.331919185,0.601245245,0.602271133,0,0,0,0,0.0522000327593494,0.694834381523129
"802","Consignees",41,1,3,3,0,0,0,0,0.008944263,0.981278279,1.479133417,0.433012702,1.288996123,0,0,0,0,0.0377988022858276,0.571756512588959
"803","Consignees",41,1,2,2,0,0,0,0,0.004136083,1,1.228255888,0.4,0.446192609,0,0,0,0,0.0621094469946813,0.38101069499732
"804","Consignees",41,1,8,6,11,0,0.268292683,0,0.000420994,0.496558466,1.305648559,0.4,0.598099973,0,0,0,0,0.0219074866439873,0.490096582977754
"805","Consignees",40,1,1,1,0,0,0,0,0.009454438,1,2.107139113,0,0.901849951,0,0,0,0,0.0665463803144549,0.583993449258617
"806","Consignees",40,1,3,3,5,0,0.125,0,0.273972263,0.955140927,1.340861198,0.433012702,0.78062475,0,0,1,0,0.0982200855430394,0.450251342982618
"807","Consignees",40,2,4,5,26,0,0.65,0,0.00211836,0.960613521,1.676624435,0.503952631,0.512695956,0,0,1,1,0.104791038691155,0.510692619486297
"808","Consignees",40,1,6,6,2,0,0.05,0,0.00105202,0.768717148,1.13434715,0.440958552,0.760893116,0,1.483733236,0,0,0.00959504704634575,0.98986044604013
"809","Consignees",40,1,2,1,4,0,0.1,0,0.010946374,0.943859241,1.239304254,0,0.298258836,0,0,0,0,0.0919622905338355,0.369267453629639
"810","Consignees",40,1,4,4,4,4,0.1,1,0.004765791,0.989312001,1.368525028,0.379516695,0.512347538,0,0.867286651,0,0,0.0203736831953085,0.858566548265427
"811","Consignees",40,1,4,3,5,0,0.125,0,0.005327635,0.709943175,1.260892648,0.387298335,0.279284801,0,0.888897747,0,0,0.0546147654358226,0.902294298240217
"812","Consignees",39,3,3,3,8,0,0.205128205,0,0.005412065,0.813585357,2.497213764,0.330718914,0.85363181,0,0,0,0,0.15153758328946,0.770974578339607
"813","Consignees",39,1,1,1,2,0,0.051282051,0,0.022760354,1,0.907042994,0,0.769230769,0,0,0,0,0.082645274766327,0.374087135839626
"814","Consignees",39,1,2,2,0,0,0,0,0.013209057,1,1.256575045,0,0,0,0,0,0,0.031311045213497,0.255573553899986
"815","Consignees",39,4,7,7,5,0,0.128205128,0,0.058083612,1,3.373093138,0.433012702,0.307692308,0,0,0,0,0.0369083216487349,0.726187951037448
"816","Consignees",39,1,5,5,8,0,0.205128205,0,0.002162987,0.965472877,1.319505404,0.413860214,0.599556049,0,0.465940615,0,0,0.0179881809461468,0.601693775544247
"817","Consignees",39,1,1,1,0,0,0,0,0.000277724,1,3.438406892,0,0,0,0,0,0,0.0599786682158037,0.577505777372888
"818","Consignees",39,1,8,8,2,0,0.051282051,0,0.02992514,0.564579477,0.789246561,0.222222222,0.623170124,0,0,0,0,0.00365461886149438,0.269717087002
"819","Consignees",38,1,4,4,0,0,0,0,0.003682513,0.433107477,2.053110558,0.848528137,1.190916684,0,0,0,0,0.0662243074980037,0.797118076667926
"820","Consignees",38,4,4,4,0,0,0,0,0.010397081,0.558566876,2.886796235,0.282842712,0.744322928,0,0,0,0,0.113267816835698,0.878646014627732
"821","Consignees",38,2,5,5,16,5,0.421052632,0.3125,0.003359522,0.435471964,1.302743749,0.3,0.737429277,0,0,0,0,0.0823585600582718,0.712676130456406
"822","Consignees",38,4,8,8,2,0,0.052631579,0,0.013225057,0.621517752,3.196693843,0.559246995,0.711338068,0,0,0,0,0.0318963748752899,0.861111669202121
"823","Consignees",38,2,3,3,5,3,0.131578947,0.6,0.07459573,1,2.375666476,0.471404521,0.967619806,0,0,0,0,0.0994005764118773,0.68783192075181
"824","Consignees",38,2,4,3,0,0,0,0,0.005135846,0.881829334,0,0.433012702,0.364642275,0,0.769200141,0,0,0.070609665784433,0.807048554537253
"825","Consignees",38,2,11,9,6,0,0.157894737,0,0.032428982,0.812907379,0,0.471404521,0.826611859,0,0,1,1,0.00777830246702156,0.229780312943859
"826","Consignees",38,2,5,5,0,0,0,0,0.076464762,1,0,0.471404521,0.669890635,0,0,0,0,0.0291556857974075,0.237676204628509
"827","Consignees",38,1,4,4,8,6,0.210526316,0.75,0.01339908,1,0,0.4,0.690256687,0,0,0,0,0.0360955388426379,0.0749919356484202
"828","Consignees",38,2,10,9,0,0,0,0,0.020543503,0.920092698,3.268982869,0.457565723,0.87859537,0,0,0,0,0.00284911806417331,0.668748334375254
"829","Consignees",37,6,7,7,11,0,0.297297297,0,0.095524175,0.999663863,3.263229751,0,0.114665965,0,0,1,0,0.0857178283757694,0.788491008590793
"830","Consignees",37,5,1,1,0,0,0,0,0.00644621,1,2.811495727,0,0.42044187,0,0,0,0,0.305276473958638,0.785748356764842
"831","Consignees",37,2,4,4,19,16,0.513513514,0.842105263,0.045786687,1,1.110171287,0.433012702,1.453441044,0,0.278927073,0,0,0.129271827463207,0.790844609622106
"832","Consignees",37,2,11,8,27,6,0.72972973,0.222222222,0.049013889,0.680016331,2.389167159,0.338815464,0.648648649,0,0,1,1,0.0392613294670385,0.632228882666655
"833","Consignees",37,1,14,11,0,0,0,0,0.00416066,0.910635734,1.10974501,0.543928293,0.649773799,0,1.326754429,0,0,0.000899001670916701,0.916857665420848
"834","Consignees",37,1,2,2,7,0,0.189189189,0,0.038008579,1,2.909034485,0,1.118605518,0,0,0,0,0.0564951245085424,0.631625799440417
"835","Consignees",37,2,4,4,3,0,0.081081081,0,0.03973685,0.968273217,2.296124948,0.464811126,0.899435746,0,0,0,0,0.0494804447254301,0.666773943951207
"836","Consignees",37,1,5,2,15,0,0.405405405,0,0.024559874,0.862156164,2.528816828,0.471404521,1.031993681,0,0,0,0,0.197923896562263,0.652634682670431
"837","Consignees",37,2,2,1,2,0,0.054054054,0,0.104861666,0.573604062,2.622122703,0,0.444647304,0,0,0,0,0.217205535060006,0.719552520704238
"838","Consignees",37,1,5,5,6,0,0.162162162,0,0.017826088,1,3.183199345,0.285714286,0.388537994,0,0,1,1,0.0109627996261255,0.561530091341355
"839","Consignees",36,2,8,7,5,0,0.138888889,0,0.048447354,0.542618255,2.55231919,0.353553391,0.541488575,0,0,0,0,0.0153872306253553,0.708601050568713
"840","Consignees",36,2,8,7,2,2,0.055555556,1,0.026306327,0.90726174,1.398225588,0.572821962,0.5204165,0,0,0,0,0.0117429712953735,0.456207715976935
"841","Consignees",36,2,2,3,0,0,0,0,0.058816232,0.969205102,3.17839979,0,0.471404521,0,0.732937386,0,0,0.0306773573149995,0.891011863296385
"842","Consignees",36,2,3,4,4,0,0.111111111,0,0.027507155,0,2.646835227,0,0,0,0,0,0,0.059139767529583,0.807304945259171
"843","Consignees",36,2,2,2,0,0,0,0,0.002022906,1,2.683700009,0,0.5204165,0,0,0,0,0.0554795000250891,0.63663754962489
"844","Consignees",36,1,5,4,0,0,0,0,0.014146635,0.677525261,3.296505583,0.4,1.411300658,0,1.420937669,0,0,0.0223161312349596,0.99876935285753
"846","Consignees",36,3,2,2,13,1,0.361111111,0.076923077,0.060101364,1,3.489947571,0,0,0,0,0,0,0.200460118698671,0.660986698234048
"847","Consignees",36,1,5,3,9,0,0.25,0,0.004404051,0.86267189,1.576803128,0.25,0.395284708,0,0.449969571,0,0,0.0526331424439021,0.660398818833014
"848","Consignees",36,6,3,1,0,0,0,0,0.015639769,1,3.26523137,0,1.257078722,0,0,0,0,0.366558137009852,0.914544791717249
"849","Consignees",36,1,1,1,0,0,0,0,0.024194845,1,1.784248611,0,0,0,0,0,0,0.0666567197222331,0.418112599316906
"850","Consignees",35,1,2,2,6,4,0.171428571,0.666666667,0.02233725,1,0.802362201,0.387298335,0.332706894,0,1.248755185,0,0,0.0865709295689749,0.945587223894063
"851","Consignees",35,1,5,5,0,0,0,0,0.018659426,1,0.286302718,0.471404521,0.040406102,0,0,0,0,0.0116701392262734,0.0481779620396077
"852","Consignees",35,2,4,4,6,0,0.171428571,0,0.023862377,0.38493151,3.146532514,0.692820323,1.151042119,0,0,0,0,0.126367706071415,0.884721217413284
"853","Consignees",35,2,4,4,0,0,0,0,0.014435953,0.874537076,2.650125203,0,0,0,1.361514389,0,0,0.0151507911742485,0.983567624117147
"854","Consignees",35,1,5,4,6,0,0.171428571,0,2.679029991,0.640155079,1.010670787,0.500098922,0.976935173,0,0,1,1,0.989750392213984,0.539544138459732
"855","Consignees",35,1,2,2,18,12,0.514285714,0.666666667,0.00191298,1,1.332701482,0,0.48739206,0,0,0,0,0.115341461605519,0.295936487077228
"856","Consignees",35,1,1,1,15,0,0.428571429,0,0.023412878,1,2.686274141,0,0,0,0,0,0,0.183380847767682,0.518567659653321
"857","Consignees",35,2,4,4,27,0,0.771428571,0,0.019804977,1,3.243944803,0,0,0,0.771590495,0,0,0.0977729995777357,0.829149692775414
"858","Consignees",35,2,3,4,12,0,0.342857143,0,0.004092494,0.259205987,0.927680803,0.848528137,0.282842712,0,0,0,0,0.235666524932342,0.718902365726197
"859","Consignees",35,1,1,4,2,0,0.057142857,0,0.00011558,0,1.343004046,0.222222222,0.314718317,0,0.476855753,1,1,0.0435013348134415,0.931457545445268
"860","Consignees",34,1,7,6,17,1,0.5,0.058823529,8.88e-05,0.337223128,1.408064506,0.612372436,1.126704783,0,0,0,0,0.0668755827117568,0.717664249301087
"861","Consignees",34,4,7,7,7,0,0.205882353,0,1.333175131,1,2.455694457,0.4,0.434923,0,0,1,1,0.275263012525499,0.704490705230672
"862","Consignees",34,2,3,3,4,0,0.117647059,0,0.112839107,0,3.576545274,0,0,0,0,0,0,0.121332406967826,0.828945041510016
"863","Consignees",34,1,2,2,0,0,0,0,0.001895283,1,3.342638111,0.471404521,0.166378066,0,0.863017093,0,0,0.0543768970734014,0.856777568856828
"864","Consignees",34,2,3,3,0,0,0,0,0.044854423,1,3.450838794,0.5,1.429121249,0,0,0,0,0.0738477812949991,0.757811217226769
"865","Consignees",34,2,9,9,10,0,0.294117647,0,0.004409325,0.91944056,3.429259868,0.692820323,1.045256214,0,0,0,0,0.00985821052714707,0.700977765828921
