FY	Total_Hours	Total_Operations	Work_Accomplishment_ID	Smpl_Tracking_Num	Industry_Code
2011	8.00	1	5118369	572082	03
2011	4.00	1	5127377	623129	03
2011	2.00	1	5130483	651924	03
2011	3.00	1	5134119	653615	03
2011	5.00	1	5137880	633590	03
2011	30.00	1	5144569	572604	03
2011	1.00	1	5144622	572605	03
2011	1.00	1	5144656	661274	03
2011	1.00	1	5144669	661275	03
2011	1.00	1	5144678	661276	03
2011	1.00	1	5144684	661277	03
2011	1.00	1	5144687	661278	03
2011	1.00	1	5144701	661279	03
2011	6.00	1	5146122	643160	03
2011	3.00	1	5151272	639541	03
2011	11.00	1	5152416	662097	03
2011	2.50	1	5154213	640878	03
2011	24.00	1	5155626	607424	03
2011	1.00	1	5156451	575622	03
2011	8.50	1	5156521	590483	03
2011	7.50	1	5157277	590484	03
2011	10.00	1	5158800	662893	03
2011	8.00	1	5160663	659818	03
2011	6.00	1	5161816	648530	03
2011	8.00	1	5162311	656086	03
2011	2.00	1	5162900	635302	03
2011	4.00	1	5164808	639579	03
2011	2.50	1	5165625	646418	03
2011	6.00	1	5166197	639534	03
2011	2.00	1	5169111	662073	03
2011	5.00	1	5171154	511442	03
2011	10.00	1	5178390	641986	03
2011	3.00	1	5179169	620142	03
2011	5.00	1	5184938	550861	03
2011	12.00	1	5184977	613997	03
2011	8.00	1	5186831	636718	03
2011	8.00	1	5187937	657306	03
2011	8.00	1	5190665	661969	03
2011	4.00	1	5193662	635889	03
2011	5.00	1	5194675	550862	03
2011	3.50	1	5201684	666378	03
2011	10.00	1	5203128	627353	03
2011	10.00	1	5204136	639519	03
2011	16.00	1	5208896	567689	03
2011	16.00	1	5209119	567690	03
2011	16.00	1	5209928	567691	03
2011	16.00	1	5209934	567692	03
2011	8.00	1	5215653	451280	03
2011	2.00	1	5222385	649623	03
2011	8.00	1	5227844	649419	03
2011	3.00	1	5236055	584455	03
2011	12.00	1	5238398	653668	03
2011	2.00	1	5239407	550863	03
2011	12.00	1	5243778	653669	03
2011	4.00	1	5247287	672460	03
2011	4.00	1	5247598	672461	03
2011	4.00	1	5247660	672462	03
2011	1.00	1	5247794	619648	03
2011	1.00	1	5247797	667925	03
2011	4.00	1	5248793	580045	03
2011	12.00	1	5254827	653670	03
2011	12.00	1	5254907	653671	03
2011	0.50	1	5257072	573321	03
2011	12.00	1	5257140	657307	03
2011	1.50	1	5257526	573320	03
2011	8.00	1	5260670	650324	03
2011	11.00	1	5261346	640162	03
2011	3.00	1	5272630	659785	03
2011	3.00	1	5272862	643108	03
2011	4.00	1	5275967	655801	03
2011	10.00	1	5279538	643164	03
2011	10.00	1	5288315	567717	03
2011	8.00	1	5289875	581141	03
2011	4.00	1	5304614	613284	03
2011	4.00	1	5304626	635890	03
2011	10.00	1	5313762	676946	03
2011	3.50	1	5313779	675569	03
2011	3.00	1	5319446	632421	03
2011	7.00	1	5323918	620990	03
2011	15.00	1	5324297	579781	03
2011	2.00	1	5326539	550865	03
2011	4.00	1	5327289	550866	03
2011	15.00	1	5329095	579782	03
2011	15.00	1	5329132	579783	03
2011	15.00	1	5329154	579784	03
2011	2.00	1	5340707	623008	03
2011	3.00	1	5354393	668760	03
2011	4.00	1	5356088	635891	03
2011	4.00	1	5356975	676196	03
2011	15.00	1	5357471	632422	03
2011	3.50	1	5361617	649584	03
2011	3.50	1	5361625	649583	03
2011	4.00	1	5361627	642474	03
2011	4.00	1	5361633	642473	03
2011	10.00	1	5362549	676949	03
2011	5.00	1	5366522	679772	03
2011	4.00	1	5372703	550868	03
2011	6.50	1	5373132	671236	03
2011	8.00	1	5377269	615104	03
2011	3.00	1	5377700	530437	03
2011	2.00	1	5378535	530438	03
2011	2.00	1	5379011	530439	03
2011	2.00	1	5379935	530440	03
2011	8.00	1	5387045	646299	03
2011	6.00	1	5389023	649582	03
2011	2.50	1	5394230	679731	03
2011	5.00	1	5398207	626972	03
2011	7.00	1	5400256	643750	03
2011	8.00	1	5401209	677709	03
2011	3.00	1	5415197	668699	03
2011	1.00	1	5420886	606704	03
2011	1.00	1	5420890	606705	03
2011	3.00	1	5422777	649571	03
2011	11.00	1	5428318	659787	03
2011	10.00	1	5430623	642475	03
2011	10.00	1	5440144	483351	03
2011	6.00	1	5446294	501241	03
2011	4.00	1	5449408	690319	03
2011	2.00	1	5451783	677758	03
2011	8.00	1	5457489	570901	03
2011	8.00	1	5467131	647761	03
2011	12.00	1	5481674	684420	03
2011	3.00	1	5481697	671350	03
2011	1.00	1	5487499	686660	03
2011	4.00	1	5491771	664537	03
2011	3.00	1	5499821	691485	03
2011	4.00	1	5500026	679540	03
2011	4.00	1	5502534	679541	03
2011	6.00	1	5504331	668751	03
2011	4.00	1	5505449	694699	03
2011	10.50	1	5509979	683853	03
2011	7.00	1	5518164	662024	03
2011	2.50	1	5520249	484965	03
2011	5.50	1	5524706	648991	03
2011	4.00	1	5525194	671262	03
2011	2.00	1	5525684	639024	03
2011	4.00	1	5526349	685846	03
2011	10.00	1	5531124	681464	03
2011	5.00	1	5532764	677710	03
2011	8.00	1	5550445	675713	03
2011	4.00	1	5553419	650356	03
2011	3.50	1	5554654	684426	03
2011	10.00	1	5558110	683854	03
2011	10.00	1	5558705	692618	03
2011	10.00	1	5558714	692619	03
2011	3.00	1	5564776	580048	03
2011	3.00	1	5566309	580049	03
2011	3.00	1	5566355	580050	03
2011	5.00	1	5567743	648554	03
2011	5.00	1	5567744	648555	03
2011	5.00	1	5567745	648553	03
2011	3.00	1	5569143	648042	03
2011	3.00	1	5569859	648043	03
2011	3.00	1	5572906	648044	03
2011	3.00	1	5572954	648045	03
2011	8.00	1	5574303	675712	03
2011	4.00	1	5576593	690321	03
2011	5.00	1	5587672	690180	03
2011	5.00	1	5588229	690181	03
2011	5.00	1	5588405	690182	03
2011	5.00	1	5588513	690183	03
2011	5.00	1	5588562	690184	03
2011	5.00	1	5590049	690185	03
2011	3.00	1	5599395	650357	03
2011	6.50	1	5601165	657473	03
2011	5.00	1	5613195	700075	03
2011	8.00	1	5622704	686776	03
2011	2.00	1	5640358	671263	03
2011	12.00	1	5648844	642478	03
2011	13.00	1	5665808	660384	03
2011	13.00	1	5669626	660379	03
2011	4.00	1	5670326	703912	03
2011	4.00	1	5674145	691850	03
2011	14.00	1	5676164	648048	03
2011	3.50	1	5676738	682005	03
2011	6.00	1	5679333	651932	03
2011	16.00	1	5696209	715147	03
2011	6.00	1	5697294	687344	03
2011	7.00	1	5702936	686076	03
2011	4.00	1	5718677	675708	03
2011	4.00	1	5729519	687192	03
2011	5.00	1	5732695	698279	03
2011	4.00	1	5751809	687193	03
2011	1.50	1	5753009	691246	03
2012	9.00	1	5750572	715454	03
2012	2.00	1	5758989	663971	03
2012	3.00	1	5777663	715091	03
2012	4.50	1	5786761	709078	03
2012	4.00	1	5799703	598993	03
2012	3.00	1	5799708	599000	03
2012	6.50	1	5807030	715092	03
2012	8.00	1	5808085	534200	03
2012	5.00	1	5808106	723235	03
2012	1.00	1	5809734	696657	03
2012	10.00	1	5815834	717546	03
2012	6.00	1	5817491	653445	03
2012	4.00	1	5817561	723965	03
2012	6.00	1	5819752	653446	03
2012	8.00	1	5820541	653447	03
2012	5.00	1	5824210	717772	03
2012	8.00	1	5826411	722627	03
2012	10.00	1	5830801	722686	03
2012	10.00	1	5830868	722687	03
2012	10.00	1	5830872	722688	03
2012	10.00	1	5830897	722689	03
2012	25.00	1	5835309	579785	03
2012	25.00	1	5835676	579786	03
2012	25.00	1	5835742	579787	03
2012	4.00	1	5844515	657480	03
2012	4.00	1	5851599	650360	03
2012	4.00	1	5856225	644119	03
2012	18.00	1	5859275	664905	03
2012	3.00	1	5862775	671762	03
2012	4.00	1	5863151	720176	03
2012	3.50	1	5867439	715093	03
2012	9.00	1	5870106	665155	03
2012	5.00	1	5871436	687354	03
2012	8.50	1	5875163	665277	03
2012	6.50	1	5876109	714276	03
2012	15.00	1	5879369	729924	03
2012	0.10	1	5895259	724279	03
2012	0.10	1	5895972	724280	03
2012	0.10	1	5896052	724281	03
2012	6.00	1	5898068	519408	03
2012	4.00	1	5898073	519409	03
2012	5.50	1	5902361	709598	03
2012	16.00	1	5909576	685665	03
2012	12.00	1	5909578	685666	03
2012	4.00	1	5916070	711324	03
2012	3.50	1	5916421	728479	03
2012	8.00	1	5918660	694102	03
2012	1.00	1	5922479	709325	03
2012	1.50	1	5924115	684428	03
2012	2.00	1	5943830	718295	03
2012	5.00	1	5953139	727455	03
2012	6.50	1	5959526	703808	03
2012	6.00	1	5971067	738893	03
2012	8.00	1	5981493	728275	03
2012	8.00	1	5982342	599456	03
2012	9.00	1	5986897	665123	03
2012	8.00	1	5989252	599457	03
2012	8.00	1	5989650	719326	03
2012	11.00	1	5989874	735544	03
2012	3.00	1	5992457	726872	03
2012	1.00	1	5993932	741251	03
2012	1.00	1	5994729	741365	03
2012	10.00	1	5998741	715257	03
2012	20.00	1	6000568	698477	03
2012	7.00	1	6001250	735545	03
2012	1.50	1	6011536	628800	03
2012	40.10	1	6013642	583011	03
2012	40.50	1	6013645	583013	03
2012	9.00	1	6021975	722803	03
2012	1.00	1	6025297	686584	03
2012	5.00	1	6032066	738896	03
2012	1.50	1	6040315	745742	03
2012	7.50	1	6040538	734609	03
2012	8.50	1	6053755	702772	03
2012	6.00	1	6054780	723200	03
2012	2.00	1	6059146	736093	03
2012	3.00	1	6060997	526816	03
2012	9.00	1	6066275	654354	03
2012	9.10	1	6078061	701736	03
2012	4.00	1	6096701	743516	03
2012	16.00	1	6121398	750121	03
2012	4.00	1	6126967	735546	03
2012	14.00	1	6127549	750122	03
2012	6.00	1	6134152	722215	03
2012	12.00	1	6146361	753311	03
2012	5.00	1	6159058	747122	03
2012	7.00	1	6169911	686078	03
2012	12.00	1	6170951	715308	03
2012	17.00	1	6190112	708880	03
2012	4.00	1	6190122	708881	03
2012	8.00	1	6191061	533711	03
2012	6.00	1	6193281	749266	03
2012	8.00	1	6196123	707118	03
2012	4.00	1	6215554	762460	03
2012	5.00	1	6233149	738101	03
2012	12.00	1	6248217	710799	03
2012	8.00	1	6250809	726285	03
2012	2.50	1	6251151	738102	03
2012	3.00	1	6253130	674598	03
2012	8.00	1	6253303	749268	03
2012	8.00	1	6254082	659826	03
2012	11.50	1	6262398	732680	03
2012	3.00	1	6269977	665637	03
2012	4.00	1	6273167	743519	03
2012	4.00	1	6273183	767573	03
2012	22.00	1	6281747	754785	03
2012	3.00	1	6287401	754281	03
2012	5.00	1	6287658	705466	03
2012	8.00	1	6288864	731117	03
2012	8.00	1	6298018	754282	03
2012	4.00	1	6298490	770015	03
2012	11.00	1	6298495	732102	03
2012	12.50	1	6298496	732101	03
2012	4.00	1	6298625	770016	03
2012	4.00	1	6298626	770017	03
2012	7.00	1	6307619	732103	03
2012	6.00	1	6334422	766439	03
2012	3.00	1	6349678	763311	03
2012	21.00	1	6353557	754947	03
2012	3.00	1	6356333	731118	03
2012	5.00	1	6364884	774238	03
2012	4.00	1	6380675	745467	03
2013	5.00	1	6166432	770060	03
2013	5.00	1	6166441	770061	03
2013	1.50	1	6396978	691255	03
2013	8.00	1	6413978	686678	03
2013	9.00	1	6435841	760024	03
2013	4.50	1	6435889	777205	03
2013	4.50	1	6435891	777206	03
2013	4.50	1	6435892	748482	03
2013	4.00	1	6438697	698527	03
2013	2.00	1	6447875	691263	03
2013	6.00	1	6454935	770945	03
2013	8.00	1	6456397	767043	03
2013	4.00	1	6456915	698531	03
2013	4.00	1	6457077	698535	03
2013	2.00	1	6468953	733181	03
2013	3.00	1	6478968	779492	03
2013	3.00	1	6479001	779493	03
2013	2.00	1	6486873	740897	03
2013	5.00	1	6491501	783899	03
2013	5.00	1	6491755	783900	03
2013	16.00	1	6498939	717960	03
2013	10.00	1	6501458	717961	03
2013	10.00	1	6501466	717962	03
2013	10.00	1	6501472	717963	03
2013	16.00	1	6525606	779940	03
2013	5.50	1	6526444	772165	03
2013	5.50	1	6526513	772166	03
2013	8.00	1	6527076	788282	03
2013	12.00	1	6528567	689340	03
2013	2.00	1	6528778	765076	03
2013	6.00	1	6530676	773310	03
2013	1.50	1	6532692	788396	03
2013	12.00	1	6555692	780452	03
2013	4.00	1	6613038	757220	03
2013	8.00	1	6617960	748851	03
2013	4.00	1	6622301	753570	03
2013	12.00	1	6632009	749693	03
2013	8.00	1	6632516	717541	03
2013	8.00	1	6636027	757221	03
2013	10.00	1	6636811	782185	03
2013	8.00	1	6642989	795030	03
2013	6.00	1	6656182	799799	03
2013	6.00	1	6657541	799800	03
2013	9.00	1	6681163	796256	03
2013	20.00	1	6700164	763952	03
2013	20.00	1	6700169	763953	03
2013	3.00	1	6717764	746096	03
2013	3.00	1	6720754	746097	03
2013	3.00	1	6720755	814715	03
2013	3.00	1	6720756	814716	03
2013	4.00	1	6725316	806722	03
2013	6.00	1	6727548	692652	03
2013	4.00	1	6745397	705249	03
2013	3.00	1	6757425	645481	03
2013	3.00	1	6765541	744380	03
2013	5.00	1	6780146	692657	03
2013	3.00	1	6784622	814717	03
2013	3.00	1	6786057	814718	03
2013	2.00	1	6789373	777209	03
2013	2.00	1	6789376	777213	03
2013	2.00	1	6789378	777214	03
2013	2.00	1	6789567	573892	03
2013	4.00	1	6795667	748854	03
2013	8.00	1	6849197	782187	03
2013	1.50	1	6861124	805503	03
2013	4.50	1	6865535	814153	03
2013	25.00	1	6865684	816895	03
2013	1.50	1	6881594	805502	03
2013	1.50	1	6881639	805501	03
2013	1.50	1	6881793	805500	03
2013	8.00	1	6885540	810591	03
2013	3.00	1	6894936	799840	03
2013	3.00	1	6894937	799841	03
2013	20.00	1	6907066	763954	03
2013	6.00	1	6907250	798290	03
2013	3.00	1	6908213	755670	03
2013	2.50	1	6908601	755671	03
2013	4.00	1	6984022	829791	03
2013	4.00	1	6984041	829792	03
2014	12.00	1	7020277	823660	03
2014	12.00	1	7020890	823661	03
2014	8.00	1	7057153	828683	03
2014	3.00	1	7095888	834612	03
2014	6.00	1	7106105	641039	03
2014	3.50	1	7111157	834614	03
2014	5.00	1	7123759	707738	03
2014	15.00	1	7128027	834615	03
2014	3.00	1	7136842	776162	03
2014	4.00	1	7137670	830131	03
2014	5.00	1	7165580	827169	03
2014	3.00	1	7165770	830132	03
2014	5.00	1	7179020	827170	03
2014	4.00	1	7179303	800194	03
2014	4.00	1	7200753	821900	03
2014	13.00	1	7209235	788645	03
2014	7.00	1	7213049	809770	03
2014	7.00	1	7213072	809769	03
2014	10.00	1	7224511	828563	03
2014	4.00	1	7230809	789796	03
2014	4.00	1	7243242	831878	03
2014	3.00	1	7257450	829786	03
2014	3.00	1	7268616	828528	03
2014	6.00	1	7281100	852646	03
2014	9.00	1	7282595	489182	03
2014	6.00	1	7294922	827055	03
2014	6.00	1	7295030	827056	03
2014	3.00	1	7317169	829914	03
2014	10.00	1	7326692	851454	03
2014	18.00	1	7384155	817107	03
2014	15.00	1	7406858	852631	03
2014	15.00	1	7412449	852632	03
2014	5.00	1	7478300	841560	03
2014	10.00	1	7503706	859666	03
2014	6.00	1	7503808	859667	03
2014	3.00	1	7503885	863267	03
2014	3.00	1	7503901	852857	03
2014	16.00	1	7514863	466578	03
2014	4.00	1	7537791	864775	03
2014	2.00	1	7540486	787313	03
2014	2.00	1	7550201	816589	03
2014	18.00	1	7604898	732534	03
2014	30.00	1	7623952	871141	03
2015	8.00	1	7635954	874643	03
2015	10.00	1	7637412	856417	03
2015	3.50	1	7656932	870879	03
2015	12.00	1	7682818	872746	03
2015	4.00	1	7706631	851407	03
2015	11.00	1	7720799	885247	03
2015	6.50	1	7738380	882042	03
2015	4.00	1	7751141	874149	03
2015	6.00	1	7751771	869130	03
2015	6.00	1	7752234	869131	03
2015	5.50	1	7781080	873796	03
2015	6.00	1	7791651	886729	03
2015	4.50	1	7801530	892467	03
2015	3.00	1	7801864	892468	03
2015	5.50	1	7805371	875575	03
2015	8.00	1	7821965	872905	03
2015	14.00	1	7851017	888229	03
2015	3.00	1	7872844	854563	03
2015	2.50	1	7894239	878836	03
2015	1.50	1	7904949	878837	03
2015	7.00	1	7949544	895409	03
2015	4.00	1	7951954	875333	03
2015	3.00	1	7979800	888819	03
2015	2.00	1	7986199	903491	03
2015	4.00	1	7989100	847751	03
2015	9.00	1	8015591	883196	03
2015	2.00	1	8044154	858475	03
2015	12.00	1	8047380	913012	03
2015	8.00	1	8057810	917036	03
2015	7.00	1	8087994	888961	03
2015	11.00	1	8095208	906925	03
2015	18.00	1	8106469	893157	03
2015	10.00	1	8123913	883249	03
2015	6.00	1	8143857	913915	03
2015	5.00	1	8181180	887395	03
2015	5.00	1	8185602	926051	03
2015	5.00	1	8185714	926053	03
2015	5.00	1	8185717	926055	03
2015	5.00	1	8185719	926052	03
2015	4.00	1	8186252	861104	03
2015	5.00	1	8187753	926054	03
2015	6.60	1	8203374	923711	03
2016	14.00	1	8226101	923356	03
2016	7.00	1	8234611	922347	03
2016	5.00	1	8244730	922348	03
2016	4.00	1	8260122	930206	03
2016	8.00	1	8265385	922564	03
2016	6.00	1	8273373	902645	03
2016	6.00	1	8273417	902646	03
2016	12.00	1	8294318	885157	03
2016	20.00	1	8300017	925626	03
2016	8.00	1	8310171	928270	03
2016	8.00	1	8310595	928271	03
2016	16.00	1	8425368	901117	03
2016	3.00	1	8434735	903754	03
2016	8.00	1	8438100	937095	03
2016	10.00	1	8463896	945164	03
2016	5.00	1	8465230	925632	03
2016	10.00	1	8472459	923412	03
2016	6.00	1	8489388	930840	03
2016	4.00	1	8490074	942148	03
2016	3.00	1	8492298	951397	03
2016	11.00	1	8512617	948375	03
2016	8.00	1	8527943	947003	03
2016	3.00	1	8528935	936974	03
2016	4.00	1	8530117	949680	03
2016	12.00	1	8544140	919205	03
2016	10.00	1	8548005	948376	03
2016	10.00	1	8570236	923415	03
2016	2.00	1	8578450	907564	03
2016	22.00	1	8589059	760799	03
2016	5.00	1	8593664	926742	03
2016	15.00	1	8598048	951071	03
2016	6.00	1	8611090	913699	03
2016	5.00	1	8628782	936975	03
2016	7.00	1	8734551	943256	03
2016	6.00	1	8735476	965868	03
2016	20.00	1	8756065	972674	03
2016	6.00	1	8760663	968675	03
2016	8.00	1	8780045	964330	03
2016	3.00	1	8785306	963693	03
2016	2.00	1	8802911	967650	03
2016	5.00	1	8805762	945936	03
2016	2.00	1	8841132	964175	03
2016	7.00	1	8846400	973851	03
2016	7.00	1	8846405	976446	03
2016	7.00	1	8859179	969332	03
2016	19.00	1	8865514	976849	03
2016	8.00	1	8873495	936733	03
2016	1.50	1	8918034	928403	03
2006	4.00	1	2635536	312212	04
2006	4.00	1	2658380	299311	04
2006	8.00	1	2670045	342551	04
2006	8.00	1	2683108	342552	04
2006	8.00	1	2684116	342553	04
2006	9.50	1	2685037	357384	04
2006	7.50	1	2705282	357386	04
2006	7.50	1	2706112	357387	04
2007	1.00	1	3295663	383128	04
2007	6.00	1	3306368	416938	04
2008	10.00	1	3447416	437637	04
2008	10.00	1	3448617	437638	04
2008	2.00	1	3749665	457541	04
2009	3.00	1	3938411	489257	04
2009	3.00	1	3938677	489258	04
2009	8.00	1	3969994	387770	04
2009	4.00	1	4200177	500988	04
2009	6.00	1	4233171	521292	04
2009	5.00	1	4235267	548320	04
2009	18.00	1	4321284	500999	04
2009	26.00	1	4414466	504240	04
2010	28.00	1	4640167	605451	04
2010	16.00	1	4841824	605690	04
2010	18.00	1	4882989	599705	04
2010	8.00	1	4890460	524226	04
2010	1.00	1	4898410	598988	04
2010	6.00	1	4957423	605933	04
2010	10.00	1	5014706	511568	04
2011	5.50	1	5117776	626961	04
2011	18.00	1	5176062	664855	04
2011	16.00	1	5179247	664856	04
2011	6.00	1	5187578	664858	04
2011	6.00	1	5188327	654509	04
2011	16.00	1	5269856	662491	04
2011	11.00	1	5271036	662492	04
2011	11.50	1	5273858	662493	04
2011	1.00	1	5349238	676027	04
2011	8.00	1	5354265	683188	04
2011	16.00	1	5355547	671810	04
2011	3.00	1	5406806	675702	04
2011	8.50	1	5515847	541597	04
2011	16.00	1	5556173	698152	04
2011	16.00	1	5556729	698153	04
2011	8.00	1	5560351	671354	04
2011	3.00	1	5562274	574141	04
2011	3.00	1	5564853	574143	04
2011	13.00	1	5658202	656878	04
2011	5.00	1	5713984	706016	04
2012	28.00	1	5889858	717918	04
2012	0.50	1	5961615	671316	04
2012	19.00	1	6001240	705452	04
2012	16.00	1	6008276	705453	04
2012	40.50	1	6013643	583012	04
2012	10.00	1	6038732	745701	04
2012	5.00	1	6073749	640507	04
2012	3.00	1	6085057	640508	04
2012	5.00	1	6114622	694247	04
2012	4.00	1	6327702	697625	04
2013	12.00	1	6531256	738738	04
2013	2.00	1	6544249	740898	04
2013	3.50	1	6550270	773672	04
2013	3.00	1	6550304	773671	04
2013	6.50	1	6564921	705469	04
2013	4.50	1	6576717	772101	04
2013	4.50	1	6589687	772102	04
2013	10.00	1	6636748	744014	04
2013	10.00	1	6636749	744015	04
2013	5.00	1	6835542	775264	04
2014	18.00	1	7062834	832787	04
2014	7.00	1	7301066	834332	04
2015	8.00	1	7682985	875318	04
2015	8.00	1	7700145	869129	04
2015	10.00	1	7710743	887387	04
2015	6.50	1	7807695	878252	04
2015	8.00	1	7948066	847203	04
2016	4.00	1	8259104	928877	04
2016	3.00	1	8259644	928878	04
2016	8.00	1	8285263	920420	04
2016	18.00	1	8354920	874464	04
2016	4.00	1	8406821	896373	04
2016	16.00	1	8436674	832661	04
2006	9.50	1	2685440	357385	05
2006	12.00	1	3001697	363889	05
2008	1.50	1	3442430	351633	05
2008	4.00	1	3653558	447968	05
2008	4.00	1	3653561	447969	05
2008	4.00	1	3656123	447971	05
2008	4.00	1	3656126	447972	05
2008	10.00	1	3657687	447970	05
2008	10.00	1	3657694	447973	05
2008	10.00	1	3657765	447974	05
2008	5.50	1	3660451	447966	05
2008	6.00	1	3660456	447967	05
2008	4.00	1	3660546	454050	05
2008	10.50	1	3660609	460004	05
2008	4.00	1	3661399	454051	05
2008	10.50	1	3661406	460003	05
2008	18.00	1	3662707	466604	05
2008	6.00	1	3662806	455591	05
2008	6.00	1	3662872	455592	05
2008	2.50	1	3667831	447976	05
2008	2.50	1	3667864	447977	05
2008	10.00	1	3674285	447978	05
2008	31.00	1	3676241	460005	05
2008	10.00	1	3680861	468939	05
2008	10.00	1	3680867	468940	05
2008	10.00	1	3680868	468941	05
2008	10.00	1	3680869	468942	05
2009	10.00	1	4366814	516640	05
2009	10.00	1	4372718	511563	05
2009	10.50	1	4377173	532923	05
2009	10.00	1	4378188	532924	05
2010	11.50	1	4476412	556619	05
2010	9.00	1	4536241	520230	05
2010	13.00	1	4601641	504576	05
2010	5.50	1	4602243	583645	05
2010	5.50	1	4602641	583646	05
2010	5.50	1	4602642	596799	05
2010	5.00	1	4602643	596797	05
2010	5.00	1	4602644	596798	05
2010	6.00	1	4729857	590836	05
2010	8.00	1	4729859	619708	05
2010	44.00	1	4729861	468141	05
2010	6.00	1	4729862	621475	05
2010	20.00	1	4729863	579780	05
2010	13.00	1	4729864	615483	05
2010	15.00	1	4729865	558533	05
2010	24.00	1	4729866	473564	05
2010	3.00	1	4729867	622105	05
2010	10.00	1	4729868	573500	05
2010	16.00	1	4730656	617404	05
2010	10.00	1	4736731	572136	05
2010	8.00	1	4737423	517805	05
2010	4.00	1	4738376	588340	05
2010	3.50	1	4738377	618268	05
2010	5.20	1	4740287	610440	05
2010	6.00	1	4743092	512231	05
2010	6.00	1	4743095	590837	05
2010	16.00	1	4743917	615484	05
2010	18.50	1	4743937	614890	05
2010	2.50	1	4751494	621480	05
2010	6.00	1	4754949	621476	05
2010	6.00	1	4755007	621477	05
2010	6.00	1	4755052	621478	05
