PAC,PAF,OPCODE,ACCORG,ACC2011,PLAN2011,ACC2012,PLAN2012,ACC2013,PLAN2013,ACC2014,PLAN2014,ACC2015,PLAN2015
71003A,PES,41,PRL-SW,230,106,128.4,106,49.9,99,53.5,416,90.1,356
71003A,PES,41,SRL,246.5,3827,404.6,3827,359,3119,352.7,4199,210,4171
71003A,PES,43,ARL,105.9,1003,203,1003,505.1,1027,219.6,1244,497.2,1565
71003A,PES,43,NRL,169.8,1794,321.7,1794,261.6,1454,314.1,1671,107.5,1609
71003A,PES,43,PRL-NW,46.1,80,59.5,81,134.2,175,97.1,546,130.2,385
71003A,PES,43,PRL-SW,213,475,103.9,475,13,21,49.2,238,170,280
71003A,PES,43,SRL,94.5,1006,81,1006,38.5,625,71.5,1158,48.6,1388
71003A,,12,CIN-DO,,,24,25,154,25,180,35,137,35
71003A,,12,DAL-DO,6,100,,,,,,,5,175
71003A,,12,DEN-DO,,,1,25,,,,,,
71003A,,12,FLA-DO,,,,,5,25,,,,
71003A,,12,KAN-DO,12,150,1,150,,,,,19.5,350
71003A,,12,LOS-DO,,,,,,,0.1,35,,
71003A,,12,MIN-DO,174,75,20,75,4,125,,,,
71003A,,12,PHI-DO,,,30,25,,,,,,
71003A,,12,SEA-DO,16,25,,,,,1,35,16,35
71003A,,13,DAL-DO,,,,,,,,,13.5,186
71003A,,13,DEN-DO,,,,,,,,,12.5,68
71003A,,13,SEA-DO,,,,,,,,,6,44
71003A,,21,ATL-DO,43.8,10,12.9,2,2.4,1,1.8,1,0.3,2
71003A,,21,BLT-DO,0.4,16,3.1,4,1.1,4,0.1,4,0.6,5
71003A,,21,CHI-DO,1.2,2,0.1,2,,,33.1,2,0.5,2
71003A,,21,CIN-DO,4,1,12,1,,,0.5,1,6.3,1
71003A,,21,DET-DO,0.7,1,28.8,19,9.2,20,4.8,25,4.3,31
71003A,,21,FLA-DO,8.1,3,25.5,2,9.1,2,16.5,4,11.5,4
71003A,,21,LOS-DO,36.6,22,52.7,9,15.7,8,26.4,7,29.9,7
71003A,,21,MIN-DO,,,2,17,7.8,22,1.2,24,,
71003A,,21,NOL-DO,16.7,7,14.4,1,6.5,1,13.7,1,26.9,1
71003A,,21,NWE-DO,8.5,7,7.7,23,9.8,19,10.7,16,0.7,14
71003A,,21,NYK-DO,15.4,51,12,49,17.1,44,15.7,41,14.4,38
71003A,,21,PHI-DO,1,3,16,1,,,,,12,1
71003A,,21,SAN-DO,19.5,18,12.5,4,,,2.5,5,,
71003A,,21,SEA-DO,13.1,7,21.4,37,18.5,40,5,39,11.5,37
71003A,,21,SJN-DO,7,1,7.6,1,4.3,1,1,1,,
71003A,,21,SWI-DO,38,31,31,10,15,10,18.7,10,21,7
71003A,,31,ATL-DO,116.1,512,76.5,487,103,475,75,500,69,323
71003A,,31,BLT-DO,40.5,235,30.1,227,28,244,29,244,26,88
71003A,,31,CIN-DO,18.8,265,45.5,265,88,286,157.1,298,52,147
71003A,,31,DAL-DO,134,689,132,689,137.5,697,168,790,185.8,588
71003A,,31,DEN-DO,45,336,71,340,141.5,378,62,386,84.5,218
71003A,,31,FLA-DO,0.5,189,5,193,,,,,,
71003A,,31,KAN-DO,178,1037,32,1037,312.5,1084,221.7,1218,428,953
71003A,,31,LOS-DO,29,193,13.5,197,24,231,31,210,24,76
71003A,,31,MIN-DO,115,664,175.5,659,118,706,79.5,722,59.5,533
71003A,,31,NOL-DO,106,361,91.5,370,93.5,357,112,407,105,239
71003A,,31,NWE-DO,,,,,19,197,7,193,6,34
71003A,,31,NYK-DO,10.5,168,12,168,11.5,202,19,172,19,46
71003A,,31,PHI-DO,26,256,13,256,48,290,76.5,286,80,143
71003A,,31,SAN-DO,40.5,281,31,277,30,307,42,298,30,155
71003A,,31,SEA-DO,58.5,315,83,315,79.5,323,48,311,41.5,147
71003A,,31,SJN-DO,,,,,,,,,52.5,29
71003A,,33,ATL-DO,,,3,15,10,10,1.5,13,,
71003A,,33,BLT-DO,,,11.3,33,8.5,30,9,40,2,105
71003A,,33,CHI-DO,6.5,55,,,5,15,3.8,18,9.5,33
71003A,,33,DET-DO,2,5,25.1,143,43.5,155,25.2,223,49.5,195
71003A,,33,FLA-DO,,,,,,,2,33,,
71003A,,33,LOS-DO,5.5,175,1,68,2,60,2.5,63,2.5,220
71003A,,33,MIN-DO,2.6,5,44.4,128,43.8,165,6.3,218,25,108
71003A,,33,NOL-DO,18,53,11.5,5,3.5,5,10,5,5,38
71003A,,33,NWE-DO,70.5,53,86.5,183,40,145,38.5,140,33.5,193
71003A,,33,NYK-DO,48.5,400,56.6,375,83.1,343,73.6,365,90.2,513
71003A,,33,PHI-DO,,,,,,,2.5,5,,
71003A,,33,SAN-DO,3,138,2,28,,,2,48,,
71003A,,33,SEA-DO,18.5,50,29,285,63.8,308,34.6,345,96.6,323
71003A,,33,SJN-DO,,,,,3,5,3.5,8,5,15
71003A,,33,SWI-DO,59.9,245,17,78,16.3,78,37.9,88,36,165
71004,,11,CHI-DO,,,,,5,100,,,,
71004,,12,ATL-DO,70,350,157,392,268,420,205,420,340.5,364
71004,,12,BLT-DO,455,75,348,84,402.5,84,158,84,377,84
71004,,12,CHI-DO,,,71,112,4.5,84,51,84,104,84
71004,,12,CIN-DO,147,150,131,168,110,112,24,112,408.5,112
71004,,12,DAL-DO,390,575,1025.5,644,278,588,334.5,588,368.5,700
71004,,12,DEN-DO,261,150,946,168,211,168,557,168,255.5,224
71004,,12,DET-DO,91.5,100,169,112,395,140,341,140,269,140
71004,,12,FLA-DO,160,50,144,56,47,56,215.5,56,290,56
71004,,12,KAN-DO,1607.4,850,915.1,952,354.5,952,517.5,952,529,896
71004,,12,LOS-DO,64,25,135,28,175,84,125,84,133.5,84
71004,,12,MIN-DO,574,425,596.5,476,647,448,409.8,448,506,448
71004,,12,NOL-DO,226,200,313,224,184,252,269,252,388,252
71004,,12,NWE-DO,138,50,299,56,100,56,159,56,181,56
71004,,12,NYK-DO,20,25,51,28,85,56,94,56,20,56
71004,,12,PHI-DO,56,100,165.5,112,79,140,42,140,118,112
71004,,12,SAN-DO,487,100,111,112,168,112,49,112,183,112
71004,,12,SEA-DO,283,175,192,196,370.5,140,304,140,338,140
71004,,12,SJN-DO,58,25,26,28,62,56,84,56,16,28
71004,,31,ATL-DO,35,47,26,47,6,47,6,47,16.5,47
71004,,31,BLT-DO,43,8,22,8,14,8,,,,
71004,,31,CIN-DO,6,23,,,,,,,,
71004,,31,DAL-DO,,,20,78,9.5,70,9,70,,
71004,,31,DEN-DO,,,52,23,,,,,,
71004,,31,DET-DO,,,7.8,16,8,16,8,16,24,16
71004,,31,FLA-DO,6,8,,,,,42,8,29,8
71004,,31,KAN-DO,49.5,109,41.5,109,1.5,109,3.5,109,77,101
71004,,31,MIN-DO,18,55,8,55,29.3,55,,,,
71004,,31,NOL-DO,4.5,23,42,23,,,,,10,31
71004,,31,NWE-DO,10,8,6,8,1,8,,,4,8
71004,,31,SAN-DO,278,16,,,,,,,22,16
71004,,31,SEA-DO,8,23,,,,,12,16,,
71004,,31,SJN-DO,,,,,15,8,,,,
71006,,12,ATL-DO,232,273,177,390,398,702,120,663,181,546
71006,,12,BLT-DO,213,234,295.5,312,322,312,486,390,422,390
71006,,12,CHI-DO,170,117,38,78,576,390,405,663,35,546
71006,,12,CIN-DO,1245,702,1340.5,975,1649,1443,1997,1482,1996.5,1326
71006,,12,DAL-DO,509.5,546,554.5,546,1094.5,975,1145.5,975,965,819
71006,,12,DEN-DO,647,390,144,663,792,429,538,585,672,468
71006,,12,DET-DO,1218.3,624,1152.2,975,1405.5,1404,956.1,1131,1052.3,858
71006,,12,FLA-DO,103,117,119.5,156,126.5,234,194,234,141,195
71006,,12,KAN-DO,981.5,390,1031,390,686,1209,346,1131,121.1,936
71006,,12,LOS-DO,682,234,296,507,652,819,442,702,174,585
71006,,12,MIN-DO,3174.8,2964,1912.1,3081,2592.8,4134,3514.2,4290,2465.3,3471
71006,,12,NOL-DO,235.5,156,59,156,328,273,316,273,358,234
71006,,12,NWE-DO,1064.5,390,483,546,889,1131,674,819,1003.1,663
71006,,12,NWJ-DO,25,39,,,,,,,,
71006,,12,NYK-DO,1801,1638,1522,1599,2147,2457,2034.5,2301,1948,1950
71006,,12,PHI-DO,1045.5,1404,1080,1404,1231.5,1989,1370,2145,965,1911
71006,,12,SAN-DO,2197.5,3822,1522,3822,1461.5,3237,1376,3471,2039.5,2925
71006,,12,SEA-DO,1621.5,1404,1468,1404,1920,1833,1685,1716,1198,1443
71006,,12,SJN-DO,67,156,64,117,127.5,312,185,312,111,234
71006,,13,ATL-DO,,,,,,,,,21,182
71006,,13,BLT-DO,,,,,,,,,122.5,130
71006,,13,CIN-DO,,,,,,,,,106.5,442
71006,,13,DAL-DO,,,,,,,,,482.5,273
71006,,13,DEN-DO,,,,,,,,,10,156
71006,,13,DET-DO,,,,,,,,,106.7,286
71006,,13,FLA-DO,,,,,,,,,22,65
71006,,13,KAN-DO,,,,,,,,,9,312
71006,,13,LOS-DO,,,,,,,,,156,195
71006,,13,MIN-DO,,,,,,,,,134,1157
71006,,13,NOL-DO,,,,,,,,,8.5,78
71006,,13,NWE-DO,,,,,,,,,181,221
71006,,13,NYK-DO,,,,,,,,,660.5,650
71006,,13,PHI-DO,,,,,,,,,419,637
71006,,13,SAN-DO,,,,,,,,,66,975
71006,,13,SEA-DO,,,,,,,,,763,481
71006,,13,SJN-DO,,,,,,,,,10,78
71006,,31,ATL-DO,5,77,56,159,17,179,21,190,30,182
71006,,31,BLT-DO,31,70,16,164,39,94,10,117,15,133
71006,,31,CHI-DO,42,35,18,56,101,94,107,190,7,182
71006,,31,CIN-DO,234.5,203,223.5,435,631,457,580.3,426,295,441
71006,,31,DAL-DO,226.5,161,294,274,424,247,502,283,459.5,273
71006,,31,DEN-DO,35.5,112,30,303,128,262,97,166,112,154
71006,,31,DET-DO,449.2,182,297.7,520,226.3,470,215.6,323,53,287
71006,,31,FLA-DO,,,28,64,10.5,76,23.9,66,19,63
71006,,31,KAN-DO,130,112,120,207,123.5,384,32,335,16,315
71006,,31,LOS-DO,103,70,61,242,91,252,83,201,12,196
71006,,31,MIN-DO,671,868,146.5,1530,382.7,1324,343.4,1245,154.5,1155
71006,,31,NOL-DO,25,42,36,69,154,80,46,82,34.5,77
71006,,31,NWE-DO,547,112,171,254,366.5,350,622.5,239,193,224
71006,,31,NWJ-DO,5,7,,,,,,,,
71006,,31,NYK-DO,234.5,483,154,741,202.5,780,375.6,660,72,651
71006,,31,PHI-DO,141,413,108,788,266,634,248,618,75,637
71006,,31,SAN-DO,276,1113,546.5,2168,533,1151,269,1016,,
71006,,31,SEA-DO,232,413,269.5,651,320,572,294,489,349,483
71006,,31,SJN-DO,0.5,42,6,56,25,78,17,84,,
71006,,92,ATL-DO,89,31,,,,,,,,
71006,,92,BLT-DO,,,,,,,2,44,,
71006,,92,CHI-DO,2,6,,,,,17,27,,
71006,,92,CIN-DO,,,21,79,27.2,105,26.5,129,105.4,143
71006,,92,DET-DO,7,94,64.5,103,3.5,133,37,115,14.8,89
71006,,92,FLA-DO,4,6,20.5,7,20,10,,,7,10
71006,,92,KAN-DO,33,134,,,,,,,,
71006,,92,LOS-DO,12,107,,,,,,,,
71006,,92,MIN-DO,435,271,260,273,256.5,340,340,378,306,392
71006,,92,NWE-DO,12,50,62,96,199,137,182,61,356,63
71006,,92,NYK-DO,52,123,37,160,51.5,214,25,159,68,170
71006,,92,PHI-DO,501,68,356,61,239.5,81,17,87,1,93
71006,,92,SAN-DO,227.7,184,154.5,166,36.5,131,23.5,441,26,456
71006,,92,SEA-DO,,,43.5,115,7,142,,,,
71006,,92,SJN-DO,39,8,,,28.5,13,,,,
71009,FIL,41,NRL,41.7,396,57.6,415,92.7,352,57.2,554,21,554
71009,FIL,41,PRL-SW,,,,,,,,,6,522
71009,FIL,43,NRL,,,,,18,284,,,,
71009,MIC,41,NRL,72.2,396,24.5,415,4.2,352,25.2,554,52.5,554
71009,NAR,41,ARL,299.4,936,391.1,846,428.4,838,533,1040,680.1,1040
71009,NAR,41,NRL,99,396,270.4,415,183.1,352,248.1,554,149.8,554
71009,NAR,41,PRL-NW,223,204,484.5,206,291,186,436,410,451.5,410
71009,NAR,41,PRL-SW,521.5,360,386.5,342,467,320,286,522,831,522
71009,NAR,41,SRL,520.3,780,479.4,698,470.7,682,595.7,884,561.7,884
71009,NAR,43,PRL-SW,,,,,24,9,,,,
71009,NAR,43,SRL,,,3,133,6,146,,,,
71009,,12,ATL-DO,87,375,38.5,308,211.5,349,258,323,270,238
71009,,12,BLT-DO,440.2,375,524.8,300,319,340,197.1,315,287,230
71009,,12,CHI-DO,241,525,405,428,218,485,79.5,442,146,323
71009,,12,CIN-DO,1292.5,750,1115.3,608,1077.3,689,1103.3,629,1028.5,459
71009,,12,DAL-DO,1579.1,1125,1331.1,915,1423.2,1037,1025.6,952,1233.5,689
71009,,12,DEN-DO,724.5,375,971.4,300,754,340,518.5,315,449.5,230
71009,,12,DET-DO,673,525,1174.8,428,720.6,485,729.8,442,675.7,323
71009,,12,FLA-DO,257,150,261.5,120,274.5,136,121,128,250,94
71009,,12,KAN-DO,1543.5,1875,2234.5,1523,1826,1726,1448.1,1573,934.5,1105
71009,,12,LOS-DO,419.8,300,333.1,240,292.1,272,219,247,156.8,179
71009,,12,MIN-DO,2918.5,1680,3187.7,1365,2900.6,1547,2206.2,1420,2399.1,1029
71009,,12,NOL-DO,893.5,450,1079,368,815,417,710.5,383,727,281
71009,,12,NWE-DO,216,225,472,180,212,204,135,187,217.1,136
71009,,12,NWJ-DO,218,90,120.5,75,149,85,165,77,53,60
71009,,12,NYK-DO,254.5,150,303,120,366.5,136,273,128,325.8,94
71009,,12,PHI-DO,815,675,690,548,438.4,621,548.5,570,486.7,417
71009,,12,SAN-DO,660,750,687,608,762,689,389,629,543.5,459
71009,,12,SEA-DO,600,600,493.1,488,491,553,274,510,252.5,366
71009,,12,SJN-DO,164,150,64,120,172.5,136,170,128,111,94
71009,,13,ATL-DO,,,4,34,7,34,4.5,34,,
71009,,13,BLT-DO,22.5,50,26,33,25,33,42,33,80.5,34
71009,,13,CHI-DO,,,33.5,47,19,47,,,,
71009,,13,CIN-DO,52.5,101,18.5,67,33,67,66,67,113.5,68
71009,,13,DAL-DO,101,151,121.2,101,174.9,101,100.5,101,158.5,101
71009,,13,DEN-DO,2,50,49,33,28.8,33,10,33,63,34
71009,,13,DET-DO,60,72,40.5,47,86.3,47,71.5,47,76,48
71009,,13,FLA-DO,5,20,20,13,12,13,,,,
71009,,13,KAN-DO,193,252,233.5,168,196.3,168,217,167,278.5,161
71009,,13,LOS-DO,3,40,,,16,27,,,11,26
71009,,13,MIN-DO,76,226,139,151,167.7,151,69.5,151,83.3,150
71009,,13,NOL-DO,22,61,40.5,41,12,41,32,41,,
71009,,13,NWE-DO,30,30,33,20,15.5,20,16,20,,
71009,,13,NWJ-DO,14,12,,,,,,,,
71009,,13,NYK-DO,5,20,8,13,0.5,13,12,14,2,14
71009,,13,PHI-DO,4,91,3.5,61,7,61,,,29,61
71009,,13,SAN-DO,0.5,101,13.5,67,61.5,67,0.5,67,0.1,68
71009,,13,SEA-DO,1.2,81,15,54,54.5,54,24,54,35,54
71009,,13,SJN-DO,15.5,20,0.5,13,13,13,,,,
71009,,14,LOS-DO,,,1,331,,,,,,
71009,,31,ATL-DO,108,88,55,88,38,88,87.5,88,139,88
71009,,31,BLT-DO,123.5,88,103.3,84,112.5,84,81.8,84,148,88
71009,,31,CHI-DO,131,120,117,120,122,120,105,120,177,120
71009,,31,CIN-DO,212,172,333.6,172,261,172,195.5,172,283.8,172
71009,,31,DAL-DO,255.5,260,274.1,260,246,260,269.5,260,396.8,260
71009,,31,DEN-DO,141.5,84,148.5,84,395.5,84,98.5,84,124,88
71009,,31,DET-DO,158.6,120,164.8,120,208.8,120,195.5,120,174.5,120
71009,,31,FLA-DO,51.5,36,37,32,42.5,32,21,36,28.5,36
71009,,31,KAN-DO,389.6,432,421.5,432,333,432,354.2,424,702,416
71009,,31,LOS-DO,97,68,40,68,46.5,68,65,68,61,68
71009,,31,MIN-DO,154.5,384,152.6,388,305.5,388,183.5,388,112.5,388
71009,,31,NOL-DO,142,100,154.5,104,148.5,104,173.5,104,176,104
71009,,31,NWE-DO,86,52,95,52,87,52,12,52,15,52
71009,,31,NWJ-DO,33.5,20,18,24,11,24,17.5,20,10,24
71009,,31,NYK-DO,46.5,36,37.5,32,61,32,41.5,36,59,36
71009,,31,PHI-DO,104.5,156,177,156,114,156,168.5,156,226.5,156
71009,,31,SAN-DO,154,172,198,172,162,172,,,114.5,172
71009,,31,SEA-DO,63,136,45,140,49,140,150.5,140,178,136
71009,,31,SJN-DO,,,,,30,32,,,43,36
71009,,96,CIN-DO,,,,,,,12,184,,
71R816,,1,DEN-DO,1323,4230,154,4230,,,800,4230,900,4230
71R816,,1,SRL,,,120,350,,,,,,
71R838,NAR,41,FCC,,,,,,,89,1205,,
71V022,,12,ATL-DO,,,,,153.2,120,58,120,,
71V022,,12,BLT-DO,,,,,149.5,110,74,110,,
71V022,,12,CIN-DO,,,,,166,70,102,70,,
71V022,,12,DAL-DO,,,,,114,100,87.5,100,,
71V022,,12,DET-DO,,,,,32.5,20,,,,
71V022,,12,KAN-DO,,,,,66,70,,,,
71V022,,12,MIN-DO,,,,,106,70,85,70,,
71V022,,12,NOL-DO,,,,,184,120,159.5,120,,
71V022,,12,NWE-DO,,,,,36,40,,,,
71V022,,12,NYK-DO,,,,,17.5,20,11,20,,
71V022,,12,PHI-DO,,,,,111,80,,,,
71V022,,12,SAN-DO,,,,,67,40,,,,
71V022,,12,SEA-DO,,,,,28,40,10,40,,
71V030,,12,NWE-DO,,,,,8,30,1,30,,
71V030,,12,SAN-DO,,,,,40,90,,,,
71V800,,12,BLT-DO,16,40,,,,,,,,
71V800,,13,FLA-DO,,,,,1,25,,,,
71V800,,13,LOS-DO,,,6,29,,,,,,
71V800,,13,NOL-DO,,,21,58,,,,,,
71V800,,13,NWE-DO,4,20,,,,,,,,
71V800,,13,NWJ-DO,,,,,,,16,4,,
71V800,,13,SAN-DO,,,35,31,,,,,,
81010,MDF,41,WEAC,,,0.1,93,,,,,,
81010,,12,ATL-DO,,,180,20,,,,,15,64
81010,,12,CHI-DO,59,16,,,18,55,53.5,36,62,16
81010,,12,DAL-DO,116,16,3,40,10,74,54,54,,
81010,,12,DEN-DO,1,31,12,60,,,,,30,32
81010,,12,DET-DO,29,16,10,20,6,18,,,1,48
81010,,12,FLA-DO,37,31,5,40,14,37,3.5,36,,
81010,,12,KAN-DO,11,31,20,40,42,37,8,36,,
81010,,12,LOS-DO,121.5,47,16.5,160,5,129,19,90,32,16
81010,,12,NWE-DO,169,16,262,180,196,202,67,144,129.9,192
81010,,12,NWJ-DO,,,,,,,,,4.5,16
81010,,12,NYK-DO,104,31,158,80,152,74,147,90,70,128
81010,,12,PHI-DO,,,,,,,,,64,16
81010,,12,SAN-DO,17,16,5,60,15,55,98.5,36,77,64
81010,,12,SEA-DO,,,9,20,8,92,,,,
81010,,12,SJN-DO,35,16,,,70,18,,,,
81010,,13,CHI-DO,,,,,2,13,,,,
81010,,13,DET-DO,20,2,,,,,,,,
81010,,31,NWE-DO,,,,,21,8,,,,
82008,MDF,43,WEAC,3059.9,6120,3536.2,6120,4885.4,7299,4606.9,7299,6440.8,9515
82008,MDS,43,WEAC,,,,,1,7299,,,,
82008,MIC,43,WEAC,1029.2,6120,1527.5,6120,1338.2,7299,1770,7299,2642.6,9515
82008,RHF,43,WEAC,43,6120,,,,,,,,
82008,,14,ATL-DO,77.4,539,93.6,586,300.1,464,213.5,440,88.7,511
82008,,14,BLT-DO,8.4,154,16.4,175,10.4,171,10,152,52.6,220
82008,,14,CHI-DO,21,787,5.5,694,12,624,,,5,679
82008,,14,CIN-DO,8,1208,175.2,1123,4,1184,26.5,1155,15.5,1222
82008,,14,DET-DO,5,705,2.3,606,2.3,590,1,580,,
82008,,14,FLA-DO,295,476,204.6,497,896.4,502,183.3,548,605.5,592
82008,,14,LOS-DO,375.3,1264,1765.6,1081,796.8,942,490.3,960,751.6,1018
82008,,14,MIN-DO,5.7,195,13.4,150,33.4,150,14,114,4.8,190
82008,,14,NOL-DO,119.7,2424,110,2225,191,2381,167.3,2156,154.5,2286
82008,,14,NWE-DO,21.5,593,56,581,343.1,505,29,483,81.5,551
82008,,14,NYK-DO,437.9,2530,247.3,2597,363.9,2000,424.4,1868,290.6,2025
82008,,14,PHI-DO,37,308,65.5,295,4.5,225,8,244,2.5,297
82008,,14,SAN-DO,12,781,8.5,689,25,564,11,568,23,501
82008,,14,SEA-DO,97.8,1113,262.8,918,287.4,760,125.5,720,63.6,787
82008,,14,SJN-DO,10,112,4,142,6,110,4.5,112,14,171
82008,,14,SWI-DO,2253.7,19681,1023,20118,1462.4,21427,1023.1,21918,1465.2,21665
82008,,21,ATL-DO,113.1,79,202.7,99,132.6,88,125.6,169,153.7,285
82008,,21,BLT-DO,33.9,43,21.5,41,16.7,58,85.3,50,43.5,154
82008,,21,CHI-DO,118.3,168,83,125,59.5,120,76.8,161,72.5,354
82008,,21,CIN-DO,235.9,103,447,101,1614.2,118,458.5,161,416,510
82008,,21,DET-DO,136.4,117,126.8,67,145.2,118,82.6,154,276.2,323
82008,,21,FLA-DO,475.3,105,589.5,152,543.2,167,500.5,171,328.9,223
82008,,21,LOS-DO,821.5,426,472.3,320,725,358,621.7,383,762,371
82008,,21,MIN-DO,72.1,53,71.7,46,59.1,45,78.7,52,85,161
82008,,21,NOL-DO,786.8,376,659.6,364,789.9,445,599.2,538,708.9,904
82008,,21,NWE-DO,138.7,252,98,177,84.8,128,75.4,127,146.8,269
82008,,21,NYK-DO,594.1,1585,549.8,1240,767,1238,780.6,1171,505.9,528
82008,,21,PHI-DO,370.8,111,218.5,85,228.5,73,301.1,90,484.5,186
82008,,21,SAN-DO,184.3,94,138.3,94,54.8,77,135.3,64,106.1,273
82008,,21,SEA-DO,819,310,577,320,478.7,377,447.9,345,476.2,288
82008,,21,SJN-DO,66.7,6,28.1,8,36.7,14,40,13,331.8,134
82008,,21,SWI-DO,2452.2,5118,2094.3,5123,2241.9,4936,2898.1,4712,3581.8,5298
82008,,33,ATL-DO,,,,,,,,,22.5,13
82008,,33,BLT-DO,,,,,,,,,27.5,2
82008,,33,CHI-DO,,,2.2,22,17.1,18,8.7,18,16.4,20
82008,,33,CIN-DO,,,,,,,,,1,33
82008,,33,DET-DO,,,,,,,,,11.6,18
82008,,33,FLA-DO,,,,,,,,,10,9
82008,,33,LOS-DO,69.5,20,41.5,20,38.5,13,67,13,163.6,20
82008,,33,MIN-DO,,,,,,,,,49.1,4
82008,,33,NOL-DO,32,18,45.5,18,24.5,18,49.3,18,147.5,66
82008,,33,NWE-DO,,,,,,,,,42.5,13
82008,,33,NYK-DO,86.3,29,144.7,29,77.5,18,63.4,18,95.5,33
82008,,33,PHI-DO,,,,,,,,,30.5,7
82008,,33,SAN-DO,,,,,,,,,13.3,13
82008,,33,SEA-DO,,,,,,,,,61.5,13
82008,,33,SWI-DO,260.1,440,198.4,440,369.6,330,397.1,330,476.3,425
82845A,,12,ATL-DO,2661,1584,2338,1584,1760,1584,1680.5,2020,1596,2020
82845A,,12,BLT-DO,284.5,950,19,911,,,232,1109,706.5,752
82845A,,12,CHI-DO,2271.2,1544,1900.5,1544,1089.1,1544,1539,1307,1201.5,1188
82845A,,12,CIN-DO,1558.5,1228,1501,1188,1665,1188,954.5,871,1083.5,950
82845A,,12,DAL-DO,100,1109,334.1,1109,1031.1,1109,1072.1,752,843,752
82845A,,12,DEN-DO,1987.5,1386,1176,1346,735,1346,841.5,1109,1170,1148
82845A,,12,DET-DO,422,1069,759,1069,459,1030,1232.4,1505,1155.2,1465
82845A,,12,FLA-DO,1764,1861,922,1980,1145.5,1980,1584.5,1822,2212.5,1822
82845A,,12,KAN-DO,439.5,1109,1207.5,1109,1629.5,1109,728.3,911,1748,911
82845A,,12,LOS-DO,4333.7,4712,4855.8,4712,5820,4792,5832.5,4396,5333,4316
82845A,,12,MIN-DO,82,2376,70,2376,256,2376,239,1426,100,1426
82845A,,12,NOL-DO,2129.3,990,550.8,950,574.4,950,752.3,832,778.3,832
82845A,,12,NWE-DO,6204,2772,5489.5,2732,4337,2693,2880.5,2218,1652.4,2336
82845A,,12,NWJ-DO,3229.8,1188,2247.5,1188,1530.3,1188,1398,990,1253.4,1148
82845A,,12,NYK-DO,2399.5,1901,2147,1940,2273.5,1901,1476.7,1782,1866,1584
82845A,,12,PHI-DO,1312.5,1228,807,1267,796,1267,962,1188,1040,1228
82845A,,12,SAN-DO,2107.5,2455,3272,2455,2505.1,2455,1698,2218,2243,2218
82845A,,12,SEA-DO,905.5,1307,695,1267,1405.5,1307,1279,911,899,673
82845A,,12,SJN-DO,633.5,238,735.5,238,541,238,1365.5,198,219.5,634
82845B,,11,DAL-DO,,,105,390,150,585,,,,
82845B,,11,DEN-DO,,,,,,,,,126,1256
82845B,,11,NOL-DO,,,468,390,,,,,,
82845B,,11,NWE-DO,90,845,,,,,,,,
82845B,,11,NYK-DO,416,520,450,975,252,975,346,1172,240,1256
82845B,,11,SAN-DO,,,136,390,,,,,,
82845B,,12,ATL-DO,1928,1688,1910,1704,1550,1704,2672,2022,2576.5,2022
82845B,,12,BLT-DO,1740.5,1000,1969.5,1010,2094.5,1010,2412,1138,1829.5,1138
82845B,,12,CHI-DO,1177,1625,2920,1704,2305.5,1704,1950,1327,1018.5,1327
82845B,,12,CIN-DO,2539,1313,2813,1262,1692.5,1262,1580,885,1710,885
82845B,,12,DAL-DO,3416.6,1188,3154.5,1199,3170.5,1199,1509,758,2140,758
82845B,,12,DEN-DO,2296.7,1500,1720,1451,3376,1451,2886,1201,2411,1201
82845B,,12,DET-DO,3822,1125,2946,1136,3547.1,1136,1974.6,1517,2847,1517
82845B,,12,FLA-DO,2682.5,2000,3091.5,2145,2501,2145,2716.5,1896,1647.5,1896
82845B,,12,KAN-DO,2102.5,1188,2169.5,1199,1257,1199,1809.5,948,582,948
82845B,,12,LOS-DO,3334.5,5000,3030,5174,3837,5174,2625,4614,2117,4614
82845B,,12,MIN-DO,6541.5,2563,4903,2587,3891.6,2587,2916,1517,4209.5,1517
82845B,,12,NOL-DO,1520,1063,2147.3,1010,1514.3,1010,1103.1,885,1091,885
82845B,,12,NWE-DO,4898,2938,5538.3,2903,5007.5,2903,3756.8,2275,3828.2,2275
82845B,,12,NWJ-DO,658,1250,973.5,1262,1317.5,1262,1353.2,1011,667.3,1011
82845B,,12,NYK-DO,760.5,2063,1314,2082,1309,2082,1620,1833,1666,1833
82845B,,12,PHI-DO,1201.5,1313,1749,1325,1122,1325,2032,1201,982.5,1201
82845B,,12,SAN-DO,3092.5,2625,3126,2650,2880,2650,3128.5,2275,2207,2275
82845B,,12,SEA-DO,1549,1375,2415.5,1388,2140,1388,2450.5,948,1321.5,948
82845B,,12,SJN-DO,448,250,466,252,520,252,371.5,253,511,253
82845B,,13,DAL-DO,116,474,33.9,474,64,450,42,480,55,480
82845C,MDF,41,WEAC,106.5,1944,,,,,,,293.5,2740
82845C,,12,ATL-DO,467,307,242,307,583,575,1030,575,1235,563
82845C,,12,BLT-DO,107,102,87.5,205,247,345,29.5,460,79,563
82845C,,12,CHI-DO,2786,614,752,410,454,345,525,460,1229.3,563
82845C,,12,CIN-DO,767,922,1910,512,795,920,974,1035,126,788
82845C,,12,DAL-DO,935,512,797,614,381,920,1163,920,846,1125
82845C,,12,DEN-DO,297,307,344,307,8,460,619.5,575,523,450
