PlanFY,OpDateFY,Plan_PAC,Plan_Hours,Sum_of_Hours,Acc_Org
2011,2011,04019B,30.00,60.20,FLA-DO
2011,2011,04019B,34.00,146.00,SEA-DO
2011,2011,04019B,40.00,10.00,BLT-DO
2011,2011,04019B,40.00,54.00,NRL
2011,2011,04019B,41.00,2.00,ATL-DO
2011,2011,04019B,42.00,147.40,SWI-DO
2011,2011,04019B,49.00,23.00,DET-DO
2011,2011,04019B,55.00,15.60,CIN-DO
2011,2011,04019B,59.00,78.00,LOS-DO
2011,2011,04019B,65.00,144.50,NOL-DO
2011,2011,04019B,65.00,116.00,PHI-DO
2011,2011,04019B,93.00,2.60,DET-DO
2011,2011,04019B,105.00,24.50,CHI-DO
2011,2011,04019B,112.00,36.10,NYK-DO
2011,2011,04019B,113.00,48.50,LOS-DO
2011,2011,04019B,134.00,121.40,SAN-DO
2011,2011,04019B,161.00,142.90,SEA-DO
2011,2011,04019B,190.00,80.30,BLT-DO
2011,2011,04019B,194.00,18.40,ATL-DO
2011,2011,04019B,197.00,245.40,SWI-DO
2011,2011,04019B,214.00,243.00,NYK-DO
2011,2011,04019B,380.00,470.00,SRL
2011,2011,04019B,437.00,86.80,DET-DO
2011,2011,04019B,527.00,636.70,LOS-DO
2011,2011,04019B,640.00,441.40,NRL
2011,2011,04019B,999.00,194.10,NYK-DO
2011,2011,04019C,2.00,3.00,PHI-DO
2011,2011,04019C,3.00,4.50,BLT-DO
2011,2011,04019C,3.00,2.00,CHI-DO
2011,2011,04019C,5.00,10.00,NWE-DO
2011,2011,04019C,5.00,22.50,SAN-DO
2011,2011,04019C,7.00,7.50,FLA-DO
2011,2011,04019C,9.00,24.00,SEA-DO
2011,2011,04019C,10.00,16.00,DAL-DO
2011,2011,04019C,10.00,60.00,DET-DO
2011,2011,04019C,10.00,12.00,FLA-DO
2011,2011,04019C,10.00,8.00,PHI-DO
2011,2011,04019C,12.00,109.50,LOS-DO
2011,2011,04019C,15.00,15.60,DET-DO
2011,2011,04019C,36.00,55.20,NYK-DO
2011,2011,04019C,43.00,37.50,SWI-DO
2011,2011,04019C,240.00,433.00,WEAC
2011,2011,04019C,504.00,758.90,WEAC
2011,2011,04839,130.00,476.00,ATL-DO
2011,2011,04839,130.00,68.00,BLT-DO
2011,2011,04839,130.00,94.00,CHI-DO
2011,2011,04839,130.00,54.00,CIN-DO
2011,2011,04839,130.00,62.00,DAL-DO
2011,2011,04839,130.00,41.00,DEN-DO
2011,2011,04839,130.00,60.00,DET-DO
2011,2011,04839,130.00,75.50,LOS-DO
2011,2011,04839,130.00,71.00,NWE-DO
2011,2011,04839,130.00,103.50,NWJ-DO
2011,2011,04839,130.00,100.00,PHI-DO
2011,2011,04839,130.00,95.00,SEA-DO
2011,2011,04839,5600.00,4539.60,WEAC
2011,2011,04F800,15.00,25.00,PHI-DO
2011,2011,04F800,30.00,31.00,DET-DO
2011,2011,04F800,30.00,18.00,LOS-DO
2011,2011,04F800,45.00,12.00,BLT-DO
2011,2011,04F800,75.00,2.00,CHI-DO
2011,2011,04F800,75.00,49.50,SAN-DO
2011,2011,04F800,90.00,36.30,FLA-DO
2011,2011,04F800,90.00,130.00,SEA-DO
2011,2011,04F800,150.00,50.00,SRL
2011,2011,04F800,195.00,59.30,NYK-DO
2011,2011,04F800,240.00,118.00,LOS-DO
2011,2011,04F800,345.00,109.50,SWI-DO
2011,2011,04F800,748.00,2017.50,ARL
2011,2011,04F800,1080.00,982.50,SRL
2011,2011,04R816,177.00,20.00,DEN-DO
2011,2011,04R816,213.00,325.00,NRL
2011,2011,04R816,213.00,2798.00,PRL-NW
2011,2011,04R816,213.00,322.00,PRL-SW
2011,2011,04R816,213.00,2296.30,WEAC
2011,2011,04R816,292.00,1366.00,ARL
2011,2011,04R816,292.00,506.10,SRL
2011,2011,04R816,6192.00,3171.00,KAN-DO
2011,2011,04R838,1205.00,12444.40,FCC
2011,2011,04R838,13255.00,68.00,FCC
2011,2011,07001,4.00,1.00,NOL-DO
2011,2011,07001,4.00,17.50,SJN-DO
2011,2011,07001,6.00,19.50,NWE-DO
2011,2011,07001,8.00,7.50,ATL-DO
2011,2011,07001,10.00,20.00,PHI-DO
2011,2011,07001,16.00,32.70,BLT-DO
2011,2011,07001,22.00,67.50,SAN-DO
2011,2011,07001,24.00,11.00,CHI-DO
2011,2011,07001,36.00,86.90,DET-DO
2011,2011,07001,38.00,44.40,MIN-DO
2011,2011,07001,52.00,50.00,SJN-DO
2011,2011,07001,84.00,97.00,FLA-DO
2011,2011,07001,86.00,573.30,LOS-DO
2011,2011,07001,114.00,118.40,FLA-DO
2011,2011,07001,164.00,363.10,BLT-DO
2011,2011,07001,164.00,91.70,DEN-DO
2011,2011,07001,164.00,179.00,PHI-DO
2011,2011,07001,180.00,343.50,NWJ-DO
2011,2011,07001,180.00,346.00,SAN-DO
2011,2011,07001,192.00,88.50,ATL-DO
2011,2011,07001,196.00,91.00,LOS-DO
2011,2011,07001,196.00,313.00,NWE-DO
2011,2011,07001,202.00,200.00,SEA-DO
2011,2011,07001,208.00,280.20,CHI-DO
2011,2011,07001,220.00,372.00,CIN-DO
2011,2011,07001,226.00,789.60,SWI-DO
2011,2011,07001,228.00,66.50,KAN-DO
2011,2011,07001,252.00,779.10,PRL-NW
2011,2011,07001,252.00,181.10,SEA-DO
2011,2011,07001,292.00,348.50,DAL-DO
2011,2011,07001,300.00,483.50,DET-DO
2011,2011,07001,364.00,543.50,NYK-DO
2011,2011,07001,388.00,158.50,MIN-DO
2011,2011,07001,532.00,443.80,NYK-DO
2011,2011,07001,791.00,2023.70,SRL
2011,2011,07001,984.00,975.00,NRL
2011,2011,07001,1001.00,2011.70,PRL-NW
2011,2011,07001,1778.00,2250.10,NRL
2011,2011,07001,3312.00,1581.00,SRL
2011,2011,07R816,1190.00,1057.00,PRL-NW
2011,2011,07R816,3780.00,894.00,SRL
2011,2011,09006A,1.00,8.00,NOL-DO
2011,2011,09006A,2.00,31.00,NOL-DO
2011,2011,09006A,3.00,4.00,ATL-DO
2011,2011,09006A,3.00,11.00,SJN-DO
2011,2011,09006A,4.00,23.50,PHI-DO
2011,2011,09006A,6.00,10.00,BLT-DO
2011,2011,09006A,8.00,14.40,CHI-DO
2011,2011,09006A,8.00,17.00,NWE-DO
2011,2011,09006A,10.00,22.90,MIN-DO
2011,2011,09006A,15.00,25.50,FLA-DO
2011,2011,09006A,15.00,2.50,SJN-DO
2011,2011,09006A,17.00,32.50,SAN-DO
2011,2011,09006A,20.00,8.50,SAN-DO
2011,2011,09006A,25.00,42.60,SEA-DO
2011,2011,09006A,27.00,13.00,PHI-DO
2011,2011,09006A,28.00,181.30,LOS-DO
2011,2011,09006A,30.00,0.50,SEA-DO
2011,2011,09006A,34.00,196.50,LOS-DO
2011,2011,09006A,45.00,74.50,DET-DO
2011,2011,09006A,45.00,0.10,NWE-DO
2011,2011,09006A,47.00,0.40,CHI-DO
2011,2011,09006A,89.00,1.00,FLA-DO
2011,2011,09006A,93.00,1.00,SAN-DO
2011,2011,09006A,120.00,343.00,NYK-DO
2011,2011,09006A,139.00,268.10,SWI-DO
2011,2011,09006A,140.00,2.90,SEA-DO
2011,2011,09006A,144.00,8.00,NYK-DO
2011,2011,09006A,158.00,118.50,LOS-DO
2011,2011,09006A,166.00,66.90,SWI-DO
2011,2011,09006A,169.00,104.60,ARL
2011,2011,09006A,208.00,501.50,SRL
2011,2011,09006A,244.00,2.00,DET-DO
2011,2011,09006A,662.00,11.50,NYK-DO
2011,2011,09006A,766.00,17.50,SWI-DO
2011,2011,09006A,1300.00,2184.30,NRL
2011,2011,09006B,6.00,22.30,NOL-DO
2011,2011,09006B,7.00,11.50,SJN-DO
2011,2011,09006B,8.00,46.60,ATL-DO
2011,2011,09006B,14.00,42.00,PHI-DO
2011,2011,09006B,17.00,28.50,BLT-DO
2011,2011,09006B,22.00,104.90,NWE-DO
2011,2011,09006B,24.00,28.80,CHI-DO
2011,2011,09006B,27.00,56.90,MIN-DO
2011,2011,09006B,45.00,48.00,FLA-DO
2011,2011,09006B,46.00,139.00,SAN-DO
2011,2011,09006B,70.00,197.90,SEA-DO
2011,2011,09006B,80.00,565.40,LOS-DO
2011,2011,09006B,122.00,275.30,DET-DO
2011,2011,09006B,335.00,441.40,NYK-DO
2011,2011,09006B,360.00,139.50,ARL
2011,2011,09006B,380.00,764.60,SRL
2011,2011,09006B,386.00,679.50,SWI-DO
2011,2011,09006B,2790.00,1806.80,NRL
2011,2011,18002,640.00,615.00,NE-FO
2011,2011,18002,800.00,1101.00,SE-FO
2011,2011,18002,800.00,916.00,SW-FO
2011,2011,18002,960.00,1531.50,CE-FO
2011,2011,18002,960.00,845.00,PA-FO
2011,2011,18002,1076.00,2600.00,SW-FO
2011,2011,18002,1112.00,3390.00,NE-FO
2011,2011,18002,1320.00,1454.00,SE-FO
2011,2011,18002,1356.00,4364.00,PA-FO
2011,2011,18002,1368.00,196.00,NE-FO
2011,2011,18002,1420.00,935.00,SW-FO
2011,2011,18002,1510.00,729.00,CE-FO
2011,2011,18002,1680.00,986.00,NE-FO
2011,2011,18002,1688.00,608.00,SE-FO
2011,2011,18002,2066.00,2965.00,CE-FO
2011,2011,18002,2192.00,2100.00,SE-FO
2011,2011,18002,2260.00,2452.00,PA-FO
2011,2011,18002,2624.00,519.00,PA-FO
2011,2011,18002,2664.00,823.00,CE-FO
2011,2011,18002,2704.00,500.50,SW-FO
2011,2011,18003,360.00,1774.00,PA-FO
2011,2011,18003,360.00,832.00,SE-FO
2011,2011,18003,400.00,766.00,SW-FO
2011,2011,18003,440.00,1006.00,NE-FO
2011,2011,18003,520.00,2925.40,CE-FO
2011,2011,18003,704.00,335.00,NE-FO
2011,2011,18003,712.00,432.00,PA-FO
2011,2011,18003,750.00,84.00,NE-FO
2011,2011,18003,808.00,679.00,SW-FO
2011,2011,18003,816.00,392.00,SE-FO
2011,2011,18003,990.00,571.00,SE-FO
2011,2011,18003,996.00,1096.00,NE-FO
2011,2011,18003,1050.00,88.00,PA-FO
2011,2011,18003,1208.00,1882.00,SE-FO
2011,2011,18003,1230.00,460.00,SW-FO
2011,2011,18003,1384.00,646.50,CE-FO
2011,2011,18003,1770.00,628.00,CE-FO
2011,2011,18003,2032.00,1570.00,PA-FO
2011,2011,18003,2524.00,1517.00,SW-FO
2011,2011,18003,4948.00,3577.00,CE-FO
2011,2011,18004,80.00,120.00,CE-FO
2011,2011,18004,80.00,200.00,SW-FO
2011,2011,18004,160.00,160.00,PA-FO
2011,2011,18004,160.00,67.80,SE-FO
2011,2011,18004,160.00,353.00,SW-FO
2011,2011,18004,200.00,87.00,CE-FO
2011,2011,18004,280.00,86.00,PA-FO
2011,2011,18004,450.00,12.00,NE-FO
2011,2011,18004,520.00,114.50,SE-FO
2011,2011,18004,530.00,590.00,SW-FO
2011,2011,18004,695.00,845.00,SW-FO
2011,2011,18004,1090.00,774.00,CE-FO
2011,2011,18004,1270.00,1253.80,NE-FO
2011,2011,18004,1325.00,1231.00,PA-FO
2011,2011,18004,1775.00,1055.00,PA-FO
2011,2011,18004,1950.00,2848.70,SE-FO
2011,2011,18004,2090.00,2000.80,SE-FO
2011,2011,18004,2230.00,547.00,CE-FO
2011,2011,18004,2505.00,2292.00,NE-FO
2011,2011,18029A,8.00,14.00,SJN-DO
2011,2011,18029A,16.00,30.00,DEN-DO
2011,2011,18029A,16.00,34.00,NWJ-DO
2011,2011,18029A,24.00,37.00,CIN-DO
2011,2011,18029A,24.00,70.00,KAN-DO
2011,2011,18029A,24.00,19.50,MIN-DO
2011,2011,18029A,24.00,30.50,PHI-DO
2011,2011,18029A,28.00,11.00,CHI-DO
2011,2011,18029A,32.00,45.00,NWE-DO
2011,2011,18029A,36.00,63.00,BLT-DO
2011,2011,18029A,44.00,40.50,SEA-DO
2011,2011,18029A,48.00,10.00,ATL-DO
2011,2011,18029A,52.00,58.00,NOL-DO
2011,2011,18029A,52.00,62.00,NYK-DO
2011,2011,18029A,68.00,14.00,LOS-DO
2011,2011,18029A,72.00,63.00,DAL-DO
2011,2011,18029A,92.00,71.00,FLA-DO
2011,2011,18029A,100.00,6.00,PHI-DO
2011,2011,18029A,105.00,122.00,SJN-DO
2011,2011,18029A,116.00,52.00,SAN-DO
2011,2011,18029A,150.00,8.00,ATL-DO
2011,2011,18029A,150.00,7.50,MIN-DO
2011,2011,18029A,150.00,21.00,NYK-DO
2011,2011,18029A,150.00,35.00,SAN-DO
2011,2011,18029A,150.00,11.00,SEA-DO
2011,2011,18029A,164.00,28.00,ARL
2011,2011,18029A,176.00,145.40,NRL
2011,2011,18029A,263.00,49.00,DEN-DO
2011,2011,18029A,273.00,424.00,NWJ-DO
2011,2011,18029A,305.00,256.00,DET-DO
2011,2011,18029A,326.00,393.00,CIN-DO
2011,2011,18029A,336.00,485.50,MIN-DO
2011,2011,18029A,347.00,69.00,CHI-DO
2011,2011,18029A,364.00,292.00,KAN-DO
2011,2011,18029A,399.00,647.00,NWE-DO
2011,2011,18029A,426.00,677.60,PHI-DO
2011,2011,18029A,488.00,68.50,PRL-NW
2011,2011,18029A,494.00,727.00,BLT-DO
2011,2011,18029A,628.00,334.50,SRL
2011,2011,18029A,683.00,327.00,ATL-DO
2011,2011,18029A,735.00,716.00,NYK-DO
2011,2011,18029A,746.00,211.00,NOL-DO
2011,2011,18029A,994.00,369.00,SEA-DO
2011,2011,18029A,1084.00,1242.00,LOS-DO
2011,2011,18029A,1086.00,980.00,DAL-DO
2011,2011,18029A,1355.00,841.00,FLA-DO
2011,2011,18029A,1718.00,776.00,SAN-DO
2011,2011,21002,12.00,18.00,BLT-DO
2011,2011,21002,12.00,12.00,FLA-DO
2011,2011,21002,12.00,34.50,LOS-DO
2011,2011,21002,12.00,20.00,NWE-DO
2011,2011,21002,12.00,11.00,NWJ-DO
2011,2011,21002,24.00,43.00,CIN-DO
2011,2011,21002,24.00,14.00,KAN-DO
2011,2011,21002,30.00,9.00,CHI-DO
2011,2011,21002,30.00,18.00,FLA-DO
2011,2011,21002,30.00,60.00,LOS-DO
2011,2011,21002,30.00,56.00,NWE-DO
2011,2011,21002,30.00,35.00,NWJ-DO
2011,2011,21002,36.00,9.00,DET-DO
2011,2011,21002,60.00,103.00,BLT-DO
2011,2011,21002,60.00,101.50,CIN-DO
2011,2011,21002,60.00,26.00,KAN-DO
2011,2011,21002,60.00,32.00,MIN-DO
2011,2011,21002,90.00,50.00,DET-DO
2011,2011,21002,150.00,128.00,MIN-DO
2011,2011,21002,800.00,102.00,SRL
2011,2011,21002,2550.00,2149.00,SRL
2011,2011,21003,17.00,49.00,DET-DO
2011,2011,21003,25.00,4.00,LOS-DO
2011,2011,21003,25.00,12.50,SEA-DO
2011,2011,21003,59.00,5.00,LOS-DO
2011,2011,21003,59.00,1.00,NWE-DO
2011,2011,21005,3.00,37.20,NOL-DO
2011,2011,21005,3.00,14.00,SJN-DO
2011,2011,21005,4.00,10.00,BLT-DO
2011,2011,21005,4.00,5.50,MIN-DO
2011,2011,21005,5.00,6.00,NWE-DO
2011,2011,21005,5.00,22.00,PHI-DO
2011,2011,21005,6.00,25.50,FLA-DO
2011,2011,21005,6.00,2.00,SAN-DO
2011,2011,21005,7.00,6.50,NOL-DO
2011,2011,21005,8.00,59.90,ATL-DO
2011,2011,21005,8.00,88.80,SEA-DO
2011,2011,21005,10.00,10.80,CHI-DO
2011,2011,21005,10.00,28.50,MIN-DO
2011,2011,21005,11.00,56.00,LOS-DO
2011,2011,21005,12.00,23.80,BLT-DO
2011,2011,21005,12.00,202.00,SJN-DO
2011,2011,21005,14.00,2.00,ATL-DO
2011,2011,21005,14.00,134.40,DET-DO
2011,2011,21005,18.00,72.10,NWE-DO
2011,2011,21005,19.00,8.00,MIN-DO
2011,2011,21005,21.00,52.50,SAN-DO
2011,2011,21005,24.00,85.40,DEN-DO
2011,2011,21005,25.00,98.40,FLA-DO
2011,2011,21005,27.00,53.10,NWJ-DO
2011,2011,21005,27.00,60.10,PHI-DO
2011,2011,21005,28.00,102.40,CHI-DO
2011,2011,21005,28.00,4.10,CIN-DO
2011,2011,21005,28.00,99.70,SEA-DO
2011,2011,21005,29.00,167.30,BLT-DO
2011,2011,21005,29.00,212.50,FLA-DO
2011,2011,21005,29.00,68.50,NOL-DO
2011,2011,21005,29.00,261.20,SJN-DO
2011,2011,21005,35.00,55.30,NYK-DO
2011,2011,21005,37.00,8.00,NYK-DO
2011,2011,21005,37.00,15.00,SAN-DO
2011,2011,21005,38.00,75.40,DET-DO
2011,2011,21005,40.00,155.50,CIN-DO
2011,2011,21005,40.00,463.30,LOS-DO
2011,2011,21005,41.00,2.00,NOL-DO
2011,2011,21005,42.00,43.50,DEN-DO
2011,2011,21005,44.00,528.80,SWI-DO
2011,2011,21005,46.00,1.40,MIN-DO
2011,2011,21005,46.00,92.50,NWJ-DO
2011,2011,21005,50.00,175.00,BLT-DO
2011,2011,21005,50.00,374.50,CHI-DO
2011,2011,21005,50.00,126.00,FLA-DO
2011,2011,21005,50.00,25.00,PHI-DO
2011,2011,21005,51.00,1046.40,PHI-DO
2011,2011,21005,52.00,12.30,DET-DO
2011,2011,21005,55.00,11.00,KAN-DO
2011,2011,21005,56.00,302.40,SAN-DO
2011,2011,21005,59.00,151.30,NWE-DO
2011,2011,21005,62.00,38.80,DAL-DO
2011,2011,21005,63.00,29.00,ATL-DO
2011,2011,21005,63.00,107.50,NYK-DO
2011,2011,21005,67.00,63.50,DET-DO
2011,2011,21005,67.00,341.20,LOS-DO
2011,2011,21005,71.00,124.00,CIN-DO
2011,2011,21005,71.00,1.50,NOL-DO
2011,2011,21005,72.00,32.30,ATL-DO
2011,2011,21005,80.00,188.00,MIN-DO
2011,2011,21005,92.00,43.30,MIN-DO
2011,2011,21005,94.00,4.00,CHI-DO
2011,2011,21005,94.00,2.00,DET-DO
2011,2011,21005,101.00,353.00,SAN-DO
2011,2011,21005,105.00,110.50,NWE-DO
2011,2011,21005,108.00,43.00,BLT-DO
2011,2011,21005,109.00,18.50,DAL-DO
2011,2011,21005,115.00,41.00,SEA-DO
2011,2011,21005,118.00,172.50,LOS-DO
2011,2011,21005,130.00,126.80,NYK-DO
2011,2011,21005,154.00,685.50,SWI-DO
2011,2011,21005,165.00,623.00,NWE-DO
2011,2011,21005,190.00,149.30,SAN-DO
2011,2011,21005,206.00,115.00,SEA-DO
2011,2011,21005,232.00,486.00,FLA-DO
2011,2011,21005,262.00,69.90,SEA-DO
2011,2011,21005,365.00,1648.70,LOS-DO
2011,2011,21005,477.00,525.20,DET-DO
2011,2011,21005,1200.00,263.60,NYK-DO
2011,2011,21005,1250.00,3478.80,SRL
2011,2011,21005,1414.00,2613.90,SWI-DO
2011,2011,21005,1900.00,2781.20,SRL
2011,2011,21006,11.00,25.00,CIN-DO
2011,2011,21006,11.00,32.00,LOS-DO
2011,2011,21006,11.00,16.20,NWE-DO
2011,2011,21006,11.00,16.00,NYK-DO
2011,2011,21006,20.00,147.00,BLT-DO
2011,2011,21006,21.00,56.00,BLT-DO
2011,2011,21006,25.00,16.00,CIN-DO
2011,2011,21006,32.00,91.00,DET-DO
2011,2011,21006,32.00,56.00,MIN-DO
2011,2011,21006,42.00,20.00,CHI-DO
2011,2011,21006,42.00,23.00,LOS-DO
2011,2011,21006,42.00,83.50,NWE-DO
2011,2011,21006,84.00,65.00,BLT-DO
2011,2011,21006,84.00,85.00,KAN-DO
2011,2011,21006,84.00,90.00,NWJ-DO
2011,2011,21006,84.00,88.00,NYK-DO
2011,2011,21006,126.00,338.00,CIN-DO
2011,2011,21006,126.00,100.00,MIN-DO
2011,2011,21006,168.00,278.00,DET-DO
2011,2011,21006,1500.00,1243.60,SRL
2011,2011,21006,2980.00,3287.00,SRL
2011,2011,21008,2.00,11.50,FLA-DO
2011,2011,21008,2.00,4.00,MIN-DO
2011,2011,21008,2.00,6.10,NWE-DO
2011,2011,21008,3.00,15.00,NOL-DO
2011,2011,21008,3.00,10.00,PHI-DO
2011,2011,21008,3.00,31.50,SWI-DO
2011,2011,21008,6.00,2.50,DET-DO
2011,2011,21008,6.00,3.00,MIN-DO
2011,2011,21008,6.00,6.50,PHI-DO
2011,2011,21008,8.00,10.00,SJN-DO
2011,2011,21008,9.00,0.90,BLT-DO
2011,2011,21008,9.00,8.00,SJN-DO
2011,2011,21008,10.00,0.50,FLA-DO
2011,2011,21008,10.00,34.50,SEA-DO
2011,2011,21008,14.00,1.00,CHI-DO
2011,2011,21008,17.00,32.20,NOL-DO
2011,2011,21008,18.00,19.90,NWJ-DO
2011,2011,21008,20.00,32.00,SJN-DO
2011,2011,21008,24.00,0.70,CIN-DO
2011,2011,21008,24.00,14.60,DET-DO
2011,2011,21008,25.00,27.00,PHI-DO
2011,2011,21008,26.00,0.20,DET-DO
2011,2011,21008,26.00,160.00,PHI-DO
2011,2011,21008,29.00,33.50,LOS-DO
2011,2011,21008,29.00,8.00,NYK-DO
2011,2011,21008,31.00,0.50,LOS-DO
2011,2011,21008,32.00,2.60,ATL-DO
2011,2011,21008,33.00,114.00,SAN-DO
2011,2011,21008,34.00,12.20,ATL-DO
2011,2011,21008,34.00,100.00,DAL-DO
2011,2011,21008,40.00,6.00,NOL-DO
2011,2011,21008,40.00,165.00,SJN-DO
2011,2011,21008,41.00,155.70,FLA-DO
2011,2011,21008,44.00,6.80,FLA-DO
2011,2011,21008,46.00,6.00,NWE-DO
2011,2011,21008,48.00,16.90,MIN-DO
2011,2011,21008,50.00,90.00,MIN-DO
2011,2011,21008,56.00,2.10,CHI-DO
2011,2011,21008,56.00,7.30,SEA-DO
2011,2011,21008,60.00,13.50,DET-DO
2011,2011,21008,60.00,61.00,NWE-DO
2011,2011,21008,63.00,24.00,FLA-DO
2011,2011,21008,64.00,21.00,NYK-DO
2011,2011,21008,69.00,14.60,NYK-DO
2011,2011,21008,80.00,7.00,ATL-DO
2011,2011,21008,80.00,35.50,DEN-DO
2011,2011,21008,80.00,33.00,SEA-DO
2011,2011,21008,88.00,30.00,NYK-DO
2011,2011,21008,97.00,105.70,NWJ-DO
2011,2011,21008,100.00,35.00,FLA-DO
2011,2011,21008,120.00,16.00,BLT-DO
2011,2011,21008,120.00,101.60,MIN-DO
2011,2011,21008,121.00,189.50,LOS-DO
2011,2011,21008,129.00,200.40,LOS-DO
2011,2011,21008,140.00,64.00,CHI-DO
2011,2011,21008,144.00,6.00,NYK-DO
2011,2011,21008,147.00,82.00,LOS-DO
2011,2011,21008,149.00,65.60,SWI-DO
2011,2011,21008,150.00,106.50,NWJ-DO
2011,2011,21008,150.00,25.00,SEA-DO
2011,2011,21008,163.00,2.60,SWI-DO
2011,2011,21008,240.00,198.20,NOL-DO
2011,2011,21008,280.00,277.50,CIN-DO
2011,2011,21008,280.00,10.00,DET-DO
2011,2011,21008,280.00,266.00,NWE-DO
2011,2011,21008,280.00,533.50,PHI-DO
2011,2011,21008,340.00,108.00,LOS-DO
2011,2011,21008,400.00,273.00,ATL-DO
2011,2011,21008,400.00,114.00,DAL-DO
2011,2011,21008,400.00,251.00,SAN-DO
2011,2011,21008,520.00,509.50,FLA-DO
2011,2011,21008,600.00,593.80,MIN-DO
2011,2011,21008,720.00,185.60,CHI-DO
2011,2011,21008,720.00,291.00,DEN-DO
2011,2011,21008,720.00,226.00,SEA-DO
2011,2011,21008,800.00,289.00,KAN-DO
2011,2011,21008,800.00,167.00,NYK-DO
2011,2011,21008,920.00,659.50,NWJ-DO
2011,2011,21008,1480.00,523.00,LOS-DO
2011,2011,21008,1750.00,706.10,SRL
2011,2011,21008,3750.00,1024.00,SRL
2011,2011,21R816,600.00,272.00,SRL
2011,2011,21R816,1180.00,639.00,PRL-NW
2011,2011,29001,1.00,99.00,PHI-DO
2011,2011,29001,2.00,11.80,MIN-DO
2011,2011,29001,2.00,7.00,NWE-DO
2011,2011,29001,3.00,46.00,CHI-DO
2011,2011,29001,3.00,30.70,MIN-DO
2011,2011,29001,3.00,1.40,NWE-DO
2011,2011,29001,3.00,2.00,SAN-DO
2011,2011,29001,4.00,8.00,BLT-DO
2011,2011,29001,4.00,16.00,NWE-DO
2011,2011,29001,4.00,52.50,SAN-DO
2011,2011,29001,5.00,19.00,NOL-DO
2011,2011,29001,5.00,3.00,SJN-DO
2011,2011,29001,6.00,9.90,FLA-DO
2011,2011,29001,6.00,60.10,SAN-DO
2011,2011,29001,7.00,7.00,SAN-DO
2011,2011,29001,9.00,6.00,SEA-DO
2011,2011,29001,10.00,4.00,CHI-DO
2011,2011,29001,11.00,9.00,CIN-DO
2011,2011,29001,11.00,40.30,NOL-DO
2011,2011,29001,11.00,10.90,SJN-DO
2011,2011,29001,11.00,136.20,SWI-DO
2011,2011,29001,13.00,6.00,CHI-DO
2011,2011,29001,13.00,9.00,KAN-DO
2011,2011,29001,13.00,14.00,MIN-DO
2011,2011,29001,13.00,26.50,NWE-DO
2011,2011,29001,14.00,24.90,BLT-DO
2011,2011,29001,14.00,22.80,NOL-DO
2011,2011,29001,14.00,3.00,SJN-DO
2011,2011,29001,15.00,54.20,FLA-DO
2011,2011,29001,17.00,129.00,BLT-DO
2011,2011,29001,17.00,216.00,SJN-DO
2011,2011,29001,18.00,23.50,FLA-DO
2011,2011,29001,21.00,0.30,ATL-DO
2011,2011,29001,22.00,36.00,FLA-DO
2011,2011,29001,23.00,242.20,SWI-DO
2011,2011,29001,25.00,6.00,CIN-DO
2011,2011,29001,26.00,13.40,ATL-DO
2011,2011,29001,29.00,101.70,SEA-DO
2011,2011,29001,29.00,43.00,SWI-DO
2011,2011,29001,30.00,333.00,LOS-DO
2011,2011,29001,33.00,2.60,BLT-DO
2011,2011,29001,34.00,138.00,SAN-DO
2011,2011,29001,38.00,73.00,DET-DO
2011,2011,29001,41.00,3.90,BLT-DO
2011,2011,29001,51.00,108.50,CIN-DO
2011,2011,29001,51.00,23.00,DEN-DO
2011,2011,29001,51.00,104.00,SEA-DO
2011,2011,29001,66.00,16.40,SEA-DO
2011,2011,29001,68.00,39.50,DET-DO
2011,2011,29001,68.00,16.00,NOL-DO
2011,2011,29001,68.00,249.00,PHI-DO
2011,2011,29001,71.00,889.20,LOS-DO
2011,2011,29001,83.00,19.10,SEA-DO
2011,2011,29001,85.00,57.00,ATL-DO
2011,2011,29001,85.00,699.00,CHI-DO
2011,2011,29001,85.00,205.00,KAN-DO
2011,2011,29001,85.00,236.00,MIN-DO
2011,2011,29001,85.00,156.00,NWE-DO
2011,2011,29001,87.00,45.10,DET-DO
2011,2011,29001,89.00,664.00,LOS-DO
2011,2011,29001,102.00,210.50,DAL-DO
2011,2011,29001,108.00,3.20,DET-DO
2011,2011,29001,136.00,14.00,NYK-DO
2011,2011,29001,144.00,121.30,NRL
2011,2011,29001,153.00,516.50,FLA-DO
2011,2011,29001,160.00,10.00,PRL-SW
2011,2011,29001,170.00,331.00,NWJ-DO
2011,2011,29001,180.00,315.60,NYK-DO
2011,2011,29001,180.00,77.00,PRL-SW
2011,2011,29001,289.00,61.00,LOS-DO
2011,2011,29001,336.00,378.70,ARL
2011,2011,29001,396.00,66.00,SRL
2011,2011,29001,419.00,106.40,NYK-DO
2011,2011,29001,432.00,648.50,SRL
2011,2011,29001,522.00,215.40,NYK-DO
2011,2011,29001,1968.00,2699.50,NRL
2011,2011,41002B,184.00,68.00,SJN-DO
2011,2011,41002B,920.00,514.00,NWJ-DO
2011,2011,41002B,1104.00,1112.50,SEA-DO
2011,2011,41002B,1196.00,1162.10,CHI-DO
2011,2011,41002B,1196.00,198.00,CIN-DO
2011,2011,41002B,1196.00,823.00,DET-DO
2011,2011,41002B,1196.00,352.00,KAN-DO
2011,2011,41002B,1196.00,567.00,NYK-DO
